3.0379   2.3234   6.20434   0.869235   0.00510158   2.96946   3.26735   209.756   144.165   1.05061   6.51786   
11.472   0.895736   2.93808   3.03592   0.00309353   2.14365   3.36612   189.428   139.359   7.15199   2.46287   
6.35181   2.19228   3.36528   2.75034   0.00351314   2.70049   6.08422   224.348   168.289   5.14128   1.40966   
3.43956   1.20362   3.41218   5.33514   0.00601159   2.97982   7.66572   235.22   175.814   12.0163   3.39295   
10.6423   1.08586   3.11557   3.10708   0.00272571   1.93297   4.75881   200.516   142.358   7.05904   2.46659   
6.75755   1.77179   3.51546   2.85185   0.00266674   2.65833   5.50796   227.679   162.193   4.9944   1.2915   
5.7321   1.98282   3.47554   3.00525   0.00302044   2.88703   6.30604   228.37   165.317   7.36543   8.46703   
10.3163   1.07165   3.09644   2.82104   0.00298991   2.18526   5.90167   181.535   142.421   6.85667   2.58845   
4.38294   0.971173   2.98046   7.16491   0.00272452   2.02099   2.19628   180.202   133.909   4.12854   2.48811   
3.30353   2.03642   8.52248   5.83841   0.0100622   2.58397   7.63365   239.673   166.467   9.29261   4.61513   
3.44953   1.71608   8.27368   6.03742   0.0104268   2.83283   6.41062   239.552   170.593   9.43467   4.75455   
3.51991   1.88402   8.32809   6.00781   0.00989324   2.9748   6.30966   228.612   167.594   9.43006   4.34207   
4.03755   1.36552   2.41187   4.95905   0.0057926   4.816   5.71402   236.025   162.809   5.51738   3.62712   
3.83881   1.13008   2.85732   7.00226   0.00289142   2.06236   2.17523   201.398   135.468   4.09507   2.34883   
6.56457   1.88704   3.38117   2.91252   0.00314669   2.62955   6.79408   245.874   163.314   4.98751   1.21341   
3.05886   2.35053   6.35216   0.759711   0.00496379   2.61844   4.276   197.197   139.006   0.960663   6.3777   
3.87009   1.05221   2.93092   7.22118   0.00311182   1.9018   1.05908   197.819   146.157   4.06361   2.48607   
6.61744   2.17334   3.36672   2.98689   0.00348376   2.99776   6.97501   233.192   174.039   4.96565   1.23534   
3.65129   1.61592   3.25067   5.29568   0.00633922   3.09856   4.18079   224.963   174.808   11.852   3.50454   
3.38178   1.99551   8.2408   5.92274   0.0107549   2.61018   6.86223   228.482   167.232   9.4297   4.34427   
3.38819   1.24378   3.52646   5.41064   0.00646418   2.88291   5.08055   234.084   181.155   11.901   3.58168   
3.27796   1.80024   8.58993   5.98945   0.0100958   2.55381   5.98911   230.222   164.494   9.48391   4.44405   
2.83859   1.77671   6.39942   1.12905   0.00482411   2.68236   5.63423   197.682   143.992   0.955725   6.64314   
6.2523   2.04059   3.56941   2.94839   0.00347512   2.66316   7.89676   234.08   162.003   5.13859   1.31932   
10.8613   0.965298   3.16579   3.02184   0.00309495   2.01987   5.00832   204.811   136.312   7.03454   2.36092   
3.04831   1.76234   6.35577   0.993456   0.00503641   2.67919   3.60056   198.147   144.576   1.00516   6.5622   
5.30791   1.89493   3.57815   2.90319   0.00293046   2.81215   7.16436   233.751   171.94   7.51306   8.48896   
3.40819   1.69136   8.51434   5.99021   0.0103626   2.81643   6.41033   236.702   163.826   9.38938   4.43179   
3.49032   1.41049   3.534   5.17586   0.00601076   2.88896   4.91398   224.335   166.425   11.9496   3.49317   
4.11541   0.995162   3.02672   6.81741   0.00308434   2.33481   3.20793   199.504   146.919   3.98062   2.59271   
4.09137   1.90734   2.31366   5.20635   0.00598804   5.05255   7.82244   223.044   167.126   5.43222   3.61697   
3.42958   1.5065   3.37602   5.23111   0.00637339   2.66988   6.27404   239.891   177.234   11.875   3.42643   
3.72396   1.91994   8.32255   6.02177   0.0105413   2.62368   6.58826   233.479   163.541   9.43578   4.63159   
3.14813   1.96493   6.22108   0.997724   0.00515593   2.99339   5.02753   183.211   133.027   0.883992   6.48378   
4.15459   0.972494   3.12877   7.03645   0.00253553   1.78694   2.25944   197.872   150.074   4.1735   2.44906   
4.07987   0.89885   2.81401   6.96527   0.00322958   1.91658   0.827244   207.99   132.777   4.11225   2.54196   
2.98292   2.36469   6.52702   0.843407   0.00477169   3.00142   5.77186   195.913   139.124   1.1408   6.54349   
3.37772   1.64959   3.22993   5.25677   0.0058125   2.7145   5.84169   249.281   180.423   12.1606   3.52054   
4.43322   0.877521   2.92304   6.90707   0.00293246   1.89684   1.66262   196.561   138.791   3.88263   2.52219   
2.98921   2.15336   6.27302   0.988129   0.00428265   2.74221   3.90768   196.724   142.403   0.972012   6.63434   
6.36179   2.08465   3.29585   2.84593   0.00265547   2.71919   4.84635   240.763   158.765   4.99929   1.26412   
3.46727   1.3962   3.32249   5.26166   0.00614519   3.23796   6.4953   250.546   164.612   11.9583   3.60253   
3.56328   2.20878   8.27874   6.04284   0.0101817   2.93402   4.87477   221.274   163.781   9.68176   4.5895   
3.4893   1.6245   3.43418   5.15269   0.00547438   2.82653   7.54334   238.902   170.913   11.895   3.3956   
3.41844   1.2607   3.30891   5.42406   0.0060408   2.97628   6.61095   231.314   165.005   12.0247   3.60077   
3.88483   2.26214   8.29196   6.14894   0.00996069   2.97504   6.77987   223.283   163.515   9.58429   4.43148   
3.97347   0.955456   2.88225   7.10393   0.00267214   2.06203   2.42401   193.557   139.06   4.06795   2.51516   
4.11489   1.64537   2.14511   5.34046   0.00580172   5.07017   5.11414   233.63   165.465   5.54683   3.53587   
3.61477   1.42167   3.48805   5.14819   0.00611241   3.13503   7.74379   236.152   164.044   11.8859   3.46737   
5.56771   2.25486   3.34401   3.03821   0.00294564   2.74806   6.94666   235.717   166.875   7.48212   8.46932   
3.12481   2.00676   6.33531   0.953032   0.00507158   2.59615   4.92268   183.194   138.924   0.959506   6.59847   
5.77591   1.72375   3.311   3.11153   0.00301842   3.01287   5.84535   260.205   162.648   7.39432   8.457   
3.64172   1.00317   2.98255   7.12   0.00339788   2.01421   2.22928   203.46   139.611   3.80471   2.45965   
6.50388   1.93865   3.43406   2.86151   0.00242383   2.60957   3.4726   238.402   172.282   5.01279   1.21417   
6.84683   2.16712   3.54213   2.85358   0.00324256   2.34654   5.47294   225.352   173.967   4.99838   1.21773   
6.4529   2.26421   3.34253   3.07629   0.00346833   2.41699   5.73204   228.147   163.372   5.0997   1.21311   
4.14334   1.49417   2.63693   5.58875   0.00582711   4.72659   6.87882   236.675   169.429   5.58381   3.54845   
6.70902   2.08848   3.62945   2.79553   0.00292088   2.37203   6.60274   215.093   159.356   4.89493   1.30062   
4.18534   1.56965   2.42699   5.30756   0.00568184   4.70613   3.91349   230.581   161.607   5.46209   3.58718   
3.37657   1.58966   3.24143   5.21945   0.00621355   3.01466   5.60104   228.018   177.137   11.8359   3.64643   
5.56179   2.34821   3.30468   3.05201   0.00304223   3.22062   5.37041   235.287   159.708   7.51088   8.40461   
6.09759   1.72757   3.46144   3.23452   0.00289107   2.23676   7.12619   213.055   158.297   5.07577   1.41515   
6.50326   1.86746   3.44448   2.89528   0.00262099   2.63837   6.27671   236.861   165.561   5.13701   1.36603   
6.39045   1.77396   3.42877   2.80203   0.00287785   2.83647   7.81357   203.841   166.629   5.36993   1.386   
3.93799   0.985489   2.87914   6.9897   0.00271285   2.09059   1.87596   225.07   134.87   4.07003   2.46671   
10.8523   0.825951   3.05074   2.85427   0.00262363   1.85604   4.61285   202.046   130.81   6.88583   2.5441   
6.40281   1.94533   3.29222   2.84903   0.00291693   2.42096   6.41365   220.006   169.75   4.94188   1.2817   
3.35011   2.30434   8.45804   6.14525   0.0102109   2.7788   6.80714   242.881   159.045   9.58925   4.49678   
4.16337   1.39397   2.27895   5.27424   0.00622471   4.67307   5.60023   217.574   169.895   5.52486   3.46683   
3.07188   2.27585   6.36972   0.815973   0.00505765   2.63893   4.44263   189.138   138.017   0.862338   6.37969   
5.52792   1.83494   3.49269   3.04916   0.00321317   3.19808   7.41575   224.65   168.084   7.49074   8.46816   
6.29082   1.77775   3.40063   2.97394   0.00275596   2.68003   5.58845   235.575   155.758   5.00281   1.20893   
5.12548   2.11382   3.32508   2.83996   0.00307461   3.41983   5.6514   218.598   162.256   7.5336   8.35912   
3.56709   1.21365   3.42983   5.29466   0.00594474   3.02899   5.13325   243.227   169.166   12.1277   3.53467   
3.53008   1.14791   3.31512   5.18042   0.00545703   2.89015   5.44096   234.415   165.776   12.0085   3.68706   
3.49939   1.46688   3.32695   5.17329   0.00645915   2.95452   6.41394   232.707   180.765   12.1865   3.45165   
3.59355   1.54332   3.44387   5.37969   0.00632237   2.94852   5.39334   249.694   167.721   11.9547   3.4656   
3.89942   1.73803   8.55083   5.91534   0.00977332   2.67244   5.84978   232.448   159.338   9.52122   4.67266   
3.80179   1.90879   8.45432   6.20429   0.00971091   2.76353   6.31546   218.863   159.012   9.5319   4.37621   
5.53478   1.65175   3.46936   3.24125   0.00281141   2.8684   5.16564   237.918   165.044   7.5133   8.52444   
3.39137   1.46057   3.28295   5.40606   0.00645546   2.6915   6.78585   244.447   172.145   12.1819   3.38455   
4.1138   1.61832   2.5407   5.0293   0.00598948   4.45347   5.1333   230.208   161.935   5.50443   3.53812   
11.1428   0.899902   3.03714   3.1191   0.00275455   1.97303   5.04401   199.342   148.746   6.89993   2.13334   
4.04024   2.13884   2.29592   5.40629   0.00662885   4.97945   7.57361   224.455   164.613   5.6775   3.62352   
2.96084   2.16861   6.24159   1.10159   0.00477302   2.92881   4.42667   215.44   142.096   0.895336   6.44163   
2.88689   2.6025   6.49679   0.900382   0.00504125   2.70973   4.78829   211.131   147.904   1.05243   6.5173   
3.61838   1.50943   3.32086   5.28825   0.0060976   2.73462   6.99281   230.21   172.144   11.9283   3.51718   
3.80727   1.42433   2.49725   5.65652   0.00560548   4.57753   6.02656   221.163   164.708   5.41788   3.52111   
3.79767   0.788271   3.04947   6.91035   0.00291829   2.1246   1.74062   193.405   143.593   3.87879   2.3967   
3.45106   1.89788   8.44525   6.01263   0.00928793   3.12484   6.89798   227.792   156.972   9.41016   4.37354   
3.40529   2.05661   8.3695   6.02802   0.0105023   2.73768   5.56469   228.321   161.753   9.53463   4.54815   
3.48346   1.44231   3.36809   5.3471   0.00581994   2.90466   6.31586   229.022   174.019   11.9374   3.3657   
3.60417   1.69265   8.22713   6.00516   0.00978695   2.91147   5.75659   227.438   164.74   9.51709   4.58469   
3.35954   2.17335   8.32925   5.93022   0.0098052   3.18317   6.78609   235.659   171.488   9.50996   4.6341   
11.3826   0.955663   2.8065   2.96319   0.00289794   2.17194   4.27268   195.195   136.708   7.21912   2.42157   
3.39666   1.44587   3.37914   5.2181   0.00612705   2.53879   7.69809   231.036   175.499   11.9641   3.46143   
3.7432   1.09659   2.91591   7.08155   0.00306304   2.28677   2.52727   175.374   137.067   3.9963   2.81025   
5.26152   2.28625   3.45405   3.22424   0.00294247   2.54165   4.16779   222.137   160.722   7.42671   8.52756   
4.28182   0.973866   2.86538   7.03989   0.00305559   2.17588   3.0624   216.884   140.2   4.04243   2.47428   
3.47868   2.05344   8.33066   5.84059   0.0101615   2.76973   5.9796   223.481   167.894   9.60881   4.5395   
2.90364   2.32009   6.55945   0.949526   0.0049751   2.39429   4.279   192.833   135.725   0.909423   6.58711   
11.0988   0.860734   2.99782   2.88212   0.003273   1.92767   5.19031   208.587   140.599   6.98653   2.59892   
3.96669   1.78744   2.51666   5.45749   0.00593695   4.7592   4.59481   226.119   166.204   5.39216   3.56187   
2.85299   2.39964   6.34797   1.05243   0.00513842   2.41999   3.63463   194.291   144.491   1.02466   6.52995   
2.95666   2.2243   6.32373   0.91367   0.00499473   2.711   5.61087   198.401   142.879   1.05741   6.78449   
6.64768   1.96722   3.34955   2.71894   0.00280391   2.38053   4.0615   223.306   159.261   5.03397   1.32796   
2.95484   2.26896   6.2733   1.15685   0.00527226   2.84817   3.69081   220.003   129.545   1.06325   6.34563   
3.27262   1.75664   8.33572   5.94755   0.0103451   3.19133   5.29685   214.32   166.61   9.32492   4.52409   
3.34883   2.05074   8.38469   6.17458   0.0098059   3.09052   6.66481   241.839   168.429   9.46297   4.39106   
5.58503   2.10599   3.39807   3.222   0.0031017   3.19482   4.34155   251.8   163.378   7.52643   8.43677   
3.56254   1.38088   3.35816   5.33181   0.00551722   2.72803   7.12297   241.904   172.797   12.045   3.46742   
4.20336   0.770107   3.09761   7.04983   0.00366901   1.94384   3.14607   188.686   144.331   3.99458   2.55829   
5.80478   1.99198   3.3368   3.0931   0.00262495   2.99754   5.53031   224.534   165.209   7.28385   8.55787   
11.408   1.02581   3.05154   2.8164   0.00318812   1.82774   3.36441   211.308   135.586   6.93296   2.63406   
3.84407   1.82026   8.50201   6.04164   0.00978661   2.69151   7.07712   250.449   167.27   9.7293   4.52062   
