10.8409   4.7002   0.19383   3.06715   0.00303737   40.0219   2.99914   219.675   7.04779   2.6645   
4.05097   8.72645   0.262459   7.11627   0.00296676   41.6191   2.85135   197.291   3.96639   2.49669   
3.40322   5.70916   2.19951   5.27484   0.00583172   47.1223   4.14101   228.967   11.9108   3.57721   
10.5482   4.97344   0.190524   2.9918   0.00277654   41.0289   3.06101   182.101   7.12087   2.46087   
4.21134   8.99221   0.330896   7.11382   0.00281113   39.8172   3.06294   197.228   3.99744   2.36356   
4.14667   1.53723   0.319886   5.1521   0.0064328   42.7515   3.94482   221.63   5.61405   3.64802   
4.01705   1.54003   0.334615   4.98182   0.00583086   44.0139   3.82027   243.371   5.61656   3.64019   
6.6371   5.73488   1.20113   2.94678   0.00317309   48.3796   4.29111   235.941   5.11646   1.25291   
5.53008   7.29979   0.883631   3.08608   0.00311893   65.3615   1.15462   255.732   7.44879   8.57109   
10.7842   5.04568   0.18414   3.02885   0.00302332   40.8373   3.05158   195.67   7.06484   2.49504   
10.6389   5.06997   0.161011   3.09651   0.0030244   39.538   3.05084   204.164   7.1011   2.45167   
6.36721   5.57196   1.06972   2.95422   0.00259707   39.9306   4.07169   219.16   5.24708   1.43972   
11.117   4.88432   0.13876   3.1153   0.00313046   40.6627   2.82657   209.611   7.22393   2.41352   
3.51372   2.90011   0.985446   5.83498   0.00998044   41.6575   4.26234   240.558   9.49253   4.53081   
4.16922   1.52653   0.408625   4.97903   0.00637907   41.8867   3.94042   218.976   5.45373   3.58619   
11.2939   5.1696   0.263894   2.82698   0.00329622   41.3943   3.20899   180.432   7.02888   2.51463   
5.51984   7.8013   0.746618   2.94872   0.00276874   64.6444   1.09411   232.524   7.49674   8.36577   
3.49394   4.99622   2.43549   5.22082   0.00542678   45.694   3.82877   252.691   12.1526   3.55977   
6.43979   5.03035   1.10472   3.10983   0.00312017   46.0242   4.02636   227.017   5.13034   1.26594   
3.76816   8.96215   0.250562   7.11436   0.00318219   42.1972   3.06588   222.653   3.95786   2.42987   
3.58588   2.77919   0.939177   6.06148   0.0101768   41.0736   4.12614   238.038   9.45618   4.52706   
3.0956   7.21142   0.958824   0.873287   0.00481068   40.1798   2.98285   176.255   0.935495   6.64612   
10.7779   5.25124   0.153295   2.9774   0.0029118   41.4718   3.07119   214.598   6.96778   2.37949   
3.35612   5.25671   2.18092   5.24972   0.00590149   47.1626   4.15136   238.209   12.0158   3.47387   
10.6387   5.01658   0.257921   3.16806   0.0031221   39.9497   3.08804   196.355   7.05098   2.50945   
3.85923   9.33598   0.129664   7.11939   0.00297191   42.5534   3.02378   190.048   4.00366   2.62657   
4.05955   0.752446   0.24161   5.22671   0.00603978   42.8814   4.01986   217.148   5.50311   3.40637   
3.3965   1.90698   0.866363   5.93237   0.0093505   42.7941   4.08001   235.341   9.36706   4.44742   
4.3312   9.00374   0.101373   7.04872   0.00286653   40.4767   2.96663   211.884   4.0142   2.42492   
10.8663   4.76027   0.183796   3.05593   0.0032887   40.8792   2.89857   188.844   7.0816   2.53249   
5.51091   8.0348   0.643491   2.99114   0.00292989   65.8204   1.09766   213.105   7.51558   8.39279   
5.68784   7.47574   0.826736   3.19613   0.00272539   64.8949   1.01653   253.123   7.39191   8.49078   
3.6993   8.87024   0.189943   7.03648   0.00292209   40.4952   3.09966   211.13   3.91921   2.51691   
2.94906   7.64693   0.856006   1.17298   0.00465764   38.7262   2.96575   201.777   1.01167   6.50668   
4.0333   1.74644   0.285468   5.33287   0.006175   41.2174   3.97784   234.523   5.46491   3.3902   
5.93102   5.39133   1.29495   2.72227   0.00305729   45.0543   3.93815   229.815   5.08604   1.32857   
3.20628   7.60938   0.841144   1.08967   0.00515958   39.0324   3.01096   211.682   1.11517   6.52404   
4.27144   9.08117   0.288202   6.86334   0.00264237   39.4122   2.96369   194.396   3.95795   2.44126   
3.53494   5.59093   2.32782   5.47787   0.00580601   47.7636   4.03394   269.497   12.1279   3.49597   
3.54359   5.2395   2.25686   5.20885   0.00641824   45.6767   4.12481   267.39   11.9808   3.47833   
3.55699   2.72689   0.949617   6.11817   0.0105474   43.7731   4.06343   224.207   9.55146   4.67826   
11.0129   4.95804   0.186214   3.08817   0.00305869   40.2491   3.06859   205.501   6.98397   2.47864   
10.8935   5.03754   0.166796   3.09941   0.00307074   41.2409   3.14131   178.69   7.02776   2.45897   
3.45018   6.07627   2.32171   5.46563   0.00540908   47.7505   4.0188   206.053   11.922   3.56914   
3.01024   7.04242   0.769336   0.952948   0.00476769   38.824   3.15133   187.746   0.853242   6.46624   
4.02181   1.49835   0.352781   5.57261   0.00586628   42.2896   4.10303   233.8   5.49947   3.469   
11.5262   5.17138   0.153172   2.7989   0.00292119   40.1749   3.07463   195.802   7.05333   2.68275   
6.4721   5.59302   1.20298   3.23569   0.00268266   49.1455   4.20131   215.432   5.1065   1.34241   
4.2394   1.85582   0.309795   5.05177   0.00619303   41.1883   4.09802   237.959   5.58987   3.47641   
2.97522   7.22084   0.896377   1.11011   0.0051212   38.9402   3.14026   187.404   1.1432   6.72294   
6.70029   5.04969   1.19616   2.9561   0.00291467   47.2678   4.11761   225.741   5.13197   1.1934   
3.44803   5.6208   2.12487   5.50987   0.00581449   47.4494   4.21148   234.157   11.9422   3.51605   
6.28163   5.59261   1.10887   3.12552   0.00312938   45.5359   3.96227   240.566   5.12657   1.31259   
3.07781   7.47325   0.853732   1.1701   0.0049747   40.0661   3.0348   187.085   0.967632   6.49437   
3.25828   2.53615   0.892489   6.07326   0.00967898   40.5583   4.23788   225.973   9.51397   4.56291   
