3.3193   0.679182   0.321872   3.0457   0.0295323   2.62417   40.2593   4.22839   157.288   2.35568   0.75225   
4.06904   1.0565   0.154485   3.15686   0.0500242   2.07652   40.0085   3.02711   136.762   2.43815   0.911595   
3.93611   1.8908   0.359972   2.8426   0.0284054   2.64358   48.0883   4.19189   164.917   2.20013   1.97478   
3.68165   2.14509   0.10197   2.86222   0.0318149   2.46856   50.8677   4.08934   162.228   2.22559   2.05202   
3.03449   1.94085   0.18991   3.08379   0.0499602   2.56095   37.6925   3.07268   141.858   2.36951   0.891597   
3.06273   1.98971   0.226151   2.86546   0.0505978   2.72768   39.1172   3.07434   141.175   2.48397   0.901213   
4.13649   1.46657   0.226695   3.59768   0.0314186   4.82472   42.2827   4.12639   156.797   2.51855   0.617985   
4.09397   0.968   0.153529   3.22982   0.0505089   1.7953   38.2359   2.8852   135.306   2.48014   0.899587   
2.92082   2.27097   0.137224   3.15607   0.0496322   2.15873   39.6918   3.06514   144.891   2.30869   0.876632   
3.56593   1.85461   0.438238   3.21332   0.0676462   2.70696   46.0201   4.0662   172.393   3.45724   1.63556   
2.9597   2.26937   0.0822462   2.83811   0.0507253   2.70716   40.1362   3.02191   130.592   2.53959   0.895439   
3.94976   0.930022   0.171983   3.02504   0.0512045   2.34621   40.1112   2.98575   144.168   2.52512   0.912177   
3.47662   1.47173   0.119238   2.97781   0.0515106   3.389   43.3754   4.08443   163.061   2.43909   0.537311   
4.45222   0.851416   0.200472   3.11294   0.0485577   1.94959   40.3325   2.93534   147.036   2.41898   0.902986   
4.25974   0.993092   0.170354   3.02308   0.0487525   1.95136   39.2658   2.88619   136.931   2.57316   0.913525   
3.74157   2.04616   0.375699   2.75518   0.0306591   2.9117   39.5726   3.96229   167.658   2.32842   1.61612   
2.93983   2.25067   0.13115   2.88675   0.0506037   2.69271   40.1415   3.02705   135.082   2.60747   0.893215   
3.46681   1.80143   -0.145314   2.8707   0.0318283   2.15623   42.6239   4.10017   161.847   2.31048   1.95411   
4.21567   1.03765   0.184679   3.08571   0.0508831   2.00456   41.7842   3.0597   138.252   2.50676   0.900032   
3.07272   2.08841   0.260961   2.92518   0.0494912   2.79977   39.4737   3.00714   135.877   2.62979   0.900467   
4.13899   1.29671   0.101327   3.11514   0.0286104   4.94115   39.9211   4.05644   153.516   2.66084   0.552308   
4.1086   0.84199   0.240303   3.06963   0.0511377   2.40568   40.6329   2.89335   130.122   2.44235   0.92457   
3.55705   0.949618   0.0748364   3.0681   0.029237   2.62016   41.9566   3.99353   170.579   2.5944   0.761784   
4.37171   0.971429   0.208889   3.07031   0.0508785   2.17513   40.8999   2.87953   143.916   2.46406   0.882881   
4.15632   1.62317   0.149705   3.59942   0.0289056   4.90968   42.5078   4.07601   164.816   2.47805   0.646473   
3.43797   1.77102   0.299685   3.05448   0.0498805   3.15832   42.1694   4.05758   167.106   2.54704   0.949152   
3.51461   0.994072   0.153219   2.96458   0.0301381   2.83168   41.844   3.93835   161.004   2.61566   0.862612   
3.53289   1.58739   0.156549   3.06923   0.0667929   2.78488   46.5804   3.849   176.42   3.44273   2.01839   
3.42256   2.27716   0.171367   2.91322   0.028203   2.84267   42.9787   4.09639   171.814   2.35163   1.68188   
3.84206   0.992318   0.0744781   3.10465   0.0516102   1.4715   37.3856   3.13367   137.166   2.52456   0.910702   
3.57442   1.9094   0.110023   2.90521   0.0293375   2.35396   46.3938   3.92151   173.908   2.18789   1.64504   
3.76818   1.13034   0.387309   3.0686   0.0336716   2.9213   42.4293   4.2853   158.149   2.40035   0.906224   
4.1839   1.47464   0.129846   3.53398   0.0281061   4.68191   40.2132   4.05656   168.124   2.40237   0.597561   
4.04044   1.41989   0.0903621   3.17221   0.0305395   4.48127   41.9563   4.16439   160.666   2.55027   0.663283   
3.82814   1.03139   0.254246   2.89746   0.0485377   2.02508   40.9229   2.84231   143.824   2.66737   0.888125   
3.73063   1.68644   0.154461   2.98605   0.0505235   3.03526   40.0566   4.07053   172.266   2.41258   1.0247   
3.7947   0.994432   0.206577   2.98714   0.0488982   2.11199   39.4515   2.95798   135.744   2.51058   0.89279   
4.1848   0.914522   0.232828   3.12916   0.0511458   2.09213   39.4211   2.9205   131.542   2.63116   0.909764   
4.37706   1.10183   0.195383   2.97936   0.051173   2.05135   38.4235   2.86042   140.833   2.45494   0.90581   
3.55717   1.27451   0.274797   3.25655   0.0701824   3.20532   47.3436   3.95631   172.184   3.4199   2.01896   
3.32289   1.3681   0.344671   3.38154   0.068795   2.50614   47.7862   3.89889   177.453   3.41472   2.08629   
4.16255   1.27156   0.125889   3.46133   0.0313923   4.64941   42.2298   4.0555   158.867   2.29308   0.996431   
4.15434   0.988107   0.262195   2.84041   0.0495783   2.15712   39.1464   2.87481   136.047   2.53369   0.889941   
3.6428   0.860731   0.119913   2.98469   0.0498049   2.18088   38.5272   3.01038   136.797   2.46561   0.900086   
