3.66303   2.36275   0.0509644   3.31964   235.302   161.685   4.64977   2.46874   
3.9446   0.88505   0.0493809   2.80348   188.896   139.485   4.0118   2.50228   
3.16174   1.25044   0.0319909   6.16012   214.867   168.466   4.68923   2.38266   
3.48532   1.39627   0.0711707   6.36019   230.679   175.294   4.94894   3.62751   
3.37097   2.09195   0.0312476   7.78484   218.279   165.556   5.15464   2.42342   
3.46572   1.5635   0.0684899   4.80102   229.759   161.569   5.13739   3.55632   
4.00558   1.09655   0.053776   5.59981   204.036   136.871   4.0102   2.60797   
4.22184   1.42678   0.0301521   6.05231   223.633   169.395   4.39739   2.53558   
3.49424   1.25732   0.0709707   6.70886   250.515   173.963   4.90925   3.50503   
4.12575   1.20748   0.0496457   5.73452   203.091   136.172   4.04772   2.48279   
3.43111   1.51662   0.0723298   6.66312   259.094   172.494   4.91193   3.49625   
3.38963   2.14967   0.0494263   5.82814   241.001   173.503   4.47239   2.54745   
3.65904   1.08989   0.069959   7.09458   247.247   169.994   5.14821   3.55925   
2.92783   2.02814   0.0510317   4.29898   206.402   145.443   3.94788   2.40744   
4.1946   1.53693   0.0327099   6.26472   239.499   167.069   4.43289   2.60582   
2.96774   2.3218   0.0510438   4.80291   211.782   136.864   4.05065   2.49764   
2.90461   2.02984   0.0497814   5.07138   218.096   139.991   4.0234   2.59301   
3.63291   0.993271   0.0510582   3.91645   203.229   139.339   3.96614   2.40769   
4.00734   1.0077   0.0493225   5.42519   185.634   132.505   3.84423   2.43869   
3.3169   2.19887   0.0249409   6.40997   230.94   163.644   5.22044   2.29127   
4.17546   1.15194   0.0490467   3.75136   183.964   146.281   4.07511   2.4739   
3.43747   1.34388   0.0721239   5.80994   242.239   177.349   4.91424   3.52937   
3.79396   1.97382   0.0494829   7.61942   232.517   157.859   4.48571   2.49564   
3.30135   2.1527   0.0512055   5.96426   209.434   162.719   4.55262   2.58953   
2.89992   2.17181   0.0508719   4.53457   190.501   144.58   4.1902   2.4335   
4.10348   0.870943   0.0499975   5.52066   213.012   147.325   4.17919   2.44613   
3.36687   2.06806   0.0504371   6.89255   224.843   166.367   4.45893   2.53476   
4.32789   0.973848   0.0506995   6.55554   201.403   139.299   3.93282   2.60383   
3.79986   2.13016   0.028771   7.03243   217.894   157.259   5.18621   2.18966   
3.63092   0.965562   0.0521872   5.56912   205.723   147.027   4.10152   2.46393   
3.17679   2.21485   0.0281713   6.62977   218.686   163.852   5.03978   2.34874   
3.99552   1.02348   0.0493497   3.55445   193.558   142.928   4.05698   2.50022   
4.28024   1.04504   0.0504263   3.17989   208.439   142.17   4.08727   2.55611   
2.99765   2.19007   0.0508907   3.97191   174.466   139.315   4.11745   2.57821   
4.19047   1.61024   0.0272792   6.90246   244.818   158.822   4.47076   2.40396   
3.53065   1.23692   0.0722252   7.22149   250.468   175.259   4.85981   3.49567   
3.32693   1.89049   0.0490473   6.08392   245.447   172.123   4.63014   2.4414   
4.28567   0.931274   0.0507046   6.08539   201.127   139.533   3.91742   2.47256   
3.60477   1.10291   0.0500788   5.02622   198.47   140.312   3.98626   2.5358   
4.01867   0.816521   0.0483952   5.44317   200.838   139.627   4.06093   2.37251   
3.46643   2.03195   0.0512275   5.74859   227.033   167.021   4.4156   2.42876   
3.36839   1.91836   0.0493562   5.85194   233.61   156.056   4.3422   2.51984   
3.64558   2.0434   0.0263254   5.50628   218.672   164.348   4.8103   2.31309   
4.6654   1.04341   0.0491457   4.18595   200.123   135.292   4.12048   2.36666   
3.38106   1.67871   0.0718604   5.93537   235.733   161.671   4.89045   3.53116   
3.21157   2.15358   0.0491995   7.30533   228.956   166.744   4.60224   2.36484   
3.35279   0.830765   0.0321225   5.74437   228.173   165.241   4.61272   2.50433   
3.68657   0.875925   0.0496226   4.63768   200.081   134.906   4.04296   2.53473   
3.4029   1.3671   0.0708899   6.06068   237.063   167.283   4.8796   3.60078   
3.56748   1.23745   0.071727   6.45458   244.806   163.339   5.08093   3.59676   
4.12846   1.00579   0.0494106   3.64297   188.128   137.661   4.1582   2.32754   
3.48048   1.88864   0.0270907   5.2683   235.851   164.368   4.95095   2.41619   
4.1708   0.857914   0.0496859   5.12624   191.008   149.459   3.90663   2.55635   
3.72518   1.91089   0.0481394   5.4618   229.64   165.881   4.48466   2.54847   
