3.66862   2.19672   3.38327   2.86089   0.00261147   2.61842   6.23558   231.818   161.854   5.00241   2.32777   
4.1303   0.875846   3.01726   3.16189   0.0035399   2.45479   5.03581   188.316   147.661   4.00559   2.49171   
3.72715   0.982549   2.97764   3.04592   0.00293864   2.24881   4.69364   210.261   141.569   4.05536   2.75763   
3.14574   2.17515   3.42538   2.99336   0.00502127   2.54913   4.38365   195.969   135.218   4.11967   2.60785   
3.40434   1.99416   3.39262   2.9471   0.00364785   2.85597   6.50337   225.625   159.311   4.94922   2.30824   
3.02368   2.3987   3.40831   2.97638   0.00529664   2.89048   5.79762   192.362   137.204   3.88482   2.67667   
3.56088   1.00468   3.0285   3.16507   0.00300924   2.03196   5.71014   203.152   143.274   4.31655   2.44235   
3.40655   0.726878   2.27977   2.96698   0.00599511   2.94611   5.36978   248.549   165.059   4.46192   2.66738   
4.17917   0.977016   2.84362   3.0606   0.0030023   1.95783   6.18179   203.983   142.325   3.9914   2.61508   
3.94878   1.12058   2.98273   2.87906   0.00291664   2.31212   3.5575   197.616   133.066   4.06384   2.56512   
3.52948   2.01606   3.26274   2.86498   0.00277212   2.26986   5.2625   247.302   163.189   5.23347   2.18407   
3.00097   1.81595   3.30377   3.08815   0.00471899   2.79614   7.03218   202.413   135.238   4.05409   2.5328   
3.94875   0.96883   3.09355   3.23381   0.00290585   2.14545   4.19987   225.671   135.69   4.13331   2.65461   
4.18463   1.75751   2.5564   3.42977   0.00634887   4.73988   6.01059   245.279   155.686   4.49312   2.60588   
3.64938   2.04603   3.24501   2.75973   0.00320701   2.87668   4.58406   233.51   159.801   5.01771   2.17651   
3.66115   1.17359   3.39094   3.35256   0.00561149   3.03154   5.01693   236.513   167.542   4.97231   3.62366   
3.43743   1.47253   3.4647   3.06775   0.00299592   3.12885   6.46381   220.156   155.085   4.43102   2.36611   
3.15267   2.2165   3.40524   2.98954   0.00321445   3.08168   4.28697   236.062   165.893   4.52424   2.73207   
2.92985   2.11968   3.40057   2.88839   0.00495608   2.62378   5.4926   196.478   135.766   4.1175   2.57394   
3.45636   0.8715   2.29341   2.88308   0.00556749   3.0891   7.00181   242.313   154.414   4.52726   2.63043   
4.12914   1.0942   2.99289   3.10479   0.00263943   2.00185   4.75814   207.22   131.284   3.93292   2.35474   
3.47414   0.611757   2.36161   3.11913   0.00637909   3.21911   5.37944   230.568   157.539   4.49808   2.53573   
3.62303   1.08985   2.45608   3.03778   0.00641929   2.78097   5.4611   233.639   164.332   4.41339   2.586   
3.53829   1.31288   3.53423   3.458   0.00599419   2.92836   6.54927   228.595   176.383   4.95046   3.46937   
3.41009   0.804145   2.40168   3.08371   0.00635029   2.79415   5.2503   238.291   158.863   4.61937   2.55196   
3.66297   1.60966   3.46369   2.94562   0.00283887   2.88416   6.17455   208.257   165.133   4.5158   2.51461   
4.20131   1.6713   2.19885   3.44925   0.00627529   4.4718   4.62375   225.207   165.765   4.44832   2.5663   
3.91416   1.10461   3.04401   3.19991   0.00311349   1.94653   5.53607   202.466   138.337   4.04662   2.39416   
3.46328   0.96451   2.9776   2.91752   0.00269871   1.93225   5.52516   199.96   140.341   3.91863   2.66558   
3.5959   0.688043   2.4245   2.95904   0.00601222   2.6696   3.54954   233.717   168.357   4.42702   2.52843   
3.82678   1.05991   2.99866   2.95261   0.00298707   1.44774   4.19131   211.838   150.145   3.7468   2.46616   
3.57842   2.06644   3.42851   3.25884   0.00588496   3.18904   6.43335   241.619   170.159   5.05816   3.47944   
3.96894   1.51421   2.57323   3.22903   0.00563943   4.65435   6.35557   226.319   168.964   4.38291   2.57835   
3.67741   0.769195   2.38313   2.97507   0.00601051   2.70811   6.23661   226.6   155.679   4.60642   2.41522   
3.05646   1.97111   3.26648   3.03088   0.00456301   2.70685   4.9311   194.574   140.169   4.24028   2.50361   
3.45215   1.65001   3.7125   3.38526   0.00646405   2.82434   6.06303   229.974   174.945   5.00479   3.50349   
4.17038   1.38349   2.50855   3.32308   0.00614307   4.88588   4.48905   217.365   162.706   4.43033   2.43928   
3.39323   1.99187   3.30793   2.88661   0.00247477   2.70019   5.62383   234.295   167.528   5.07297   2.33299   
3.43178   2.00637   3.33689   2.75019   0.00261996   2.79752   6.6733   237.209   161.659   5.06611   2.2643   
4.71359   0.939191   2.97357   3.13886   0.00278581   1.54629   5.55784   205.451   143.613   3.93288   2.53721   
2.98559   2.36355   3.25305   2.74876   0.00511263   2.5839   6.83754   210.578   139.138   3.97598   2.63729   
3.58959   1.75144   3.28812   3.31727   0.00587697   2.76174   4.76483   235.907   177.815   4.82847   3.44559   
3.3336   1.91185   3.48582   3.13807   0.00300285   3.29597   6.22852   228.528   166.652   4.37284   2.45069   
4.03989   0.872684   2.99884   2.94233   0.00281027   2.44331   4.77568   186.262   138.398   4.00231   2.40626   
3.50974   1.07918   2.20357   2.86592   0.00586314   3.03613   7.43187   230.419   161.845   4.46794   2.54961   
3.53478   1.56636   3.50438   3.27076   0.00630168   2.87507   7.13422   241.696   171.365   4.85832   3.53121   
3.30077   1.74515   3.5506   3.20333   0.00555753   2.95925   5.9005   251.692   165.292   4.95317   3.49464   
3.88116   1.63011   2.52777   3.47232   0.00630481   5.29994   4.88415   221.115   160.459   4.43639   2.47309   
3.36871   1.71756   3.37124   3.02438   0.00342575   3.14379   4.88415   225.122   158.176   4.51591   2.57962   
4.28214   1.58617   2.35058   3.42446   0.00641682   4.76628   5.32615   232.198   163.602   4.37605   2.41072   
4.41103   0.937884   3.15172   3.04033   0.00329718   2.12689   6.24734   203.84   141.161   3.89279   2.54717   
2.89529   2.34721   3.32553   3.06136   0.00480096   2.74856   4.11547   198.203   142.511   4.23994   2.43479   
4.18332   1.14406   3.04467   2.93734   0.00315734   2.07346   4.08097   204.005   136.561   3.94972   2.3092   
4.22775   0.908642   2.97055   2.91663   0.00333615   1.99302   4.47823   190.409   146.693   3.8642   2.55919   
3.44841   1.73326   3.48987   3.2868   0.00643882   3.01614   5.27871   242.093   171.511   5.13611   3.57522   
3.59956   1.96322   3.29851   2.88483   0.00250685   2.69111   5.33126   214.866   170.178   5.10186   2.27694   
4.09024   1.43452   2.31426   3.18374   0.00593582   4.75765   6.69993   234.868   161.735   4.26023   2.52422   
3.7702   0.903822   2.90675   3.16376   0.00308287   1.89962   4.0218   196.928   127.824   4.05228   2.56177   
2.79876   2.39409   3.39513   2.98976   0.00478717   2.54638   5.54253   217.445   139.768   3.9791   2.61415   
3.36801   2.12223   3.36763   2.83318   0.00276822   2.53268   5.35137   228.508   163.815   5.22485   2.34904   
3.24759   1.0113   2.57006   3.04858   0.00631889   2.96085   6.3127   228.541   159.891   4.56133   2.63672   
3.00296   2.104   3.31084   3.03334   0.00509131   2.74446   4.07983   196.566   132.771   3.93269   2.46097   
4.30716   0.996739   2.87006   3.11488   0.00303884   1.72944   5.66318   204.309   139.645   4.02142   2.47455   
3.54418   2.152   3.29179   3.0385   0.00320587   3.08301   5.50239   244.725   168.63   4.45735   2.41944   
3.41758   1.85524   3.45907   2.90159   0.00329191   2.48565   7.15841   222.797   163.718   5.08701   2.19826   
3.6496   2.2267   3.38388   2.88195   0.00291735   2.34794   6.44194   210.689   162.533   5.00637   2.41956   
