3.20475   2.22299   0.202087   6.45518   184.203   140.825   1.04423   6.52562   
6.79045   1.9666   0.0258529   4.16339   212.815   165.039   5.02676   1.31427   
11.6872   1.03098   0.049586   5.39296   212.918   132.13   7.03639   2.56487   
3.41667   2.05483   0.0274626   6.02244   233.746   156.769   9.3862   4.60468   
6.61213   1.70283   0.0320545   4.4683   224.045   160.261   5.02969   1.45849   
2.94827   2.8301   0.200625   4.32959   188.819   134.418   1.04653   6.43176   
3.17717   1.96928   0.200142   7.04736   185.312   151.672   0.893797   6.46768   
6.54935   1.96165   0.0275589   5.48482   226.664   165.157   5.09268   1.21455   
4.29377   0.926769   0.0501202   3.49058   198.302   139.955   4.09024   2.43638   
11.357   1.02495   0.0500505   4.77724   194.162   142.122   6.87013   2.67044   
3.61305   2.08127   0.0279574   5.01845   236.003   161.059   9.454   4.56461   
11.1137   0.907756   0.0496844   5.80073   207.131   141.95   6.98115   2.51222   
11.1915   1.01687   0.0510219   6.37356   205.333   149.769   6.92956   2.62918   
4.05381   1.6183   0.0335511   5.72184   223.131   164.176   5.29216   3.61891   
4.31605   1.60301   0.0309546   5.82789   231.49   157.87   5.52082   3.40846   
6.40246   1.80142   0.032085   4.4223   229.775   172.353   5.10845   1.27988   
3.56324   1.8255   0.0296223   4.55227   230.321   160.711   9.64996   4.56547   
3.70993   0.981312   0.0519312   0.427977   208.127   136.182   3.87714   2.43199   
6.46455   1.9979   0.0321957   6.27966   236.511   169.118   5.06339   1.25513   
5.5053   2.22735   0.49997   6.2616   235.666   160.442   7.48616   8.42578   
3.44882   1.49341   1.06911   6.94622   225.91   173.085   11.9464   3.42773   
5.43667   2.32904   0.501495   6.67817   226.026   161.145   7.51283   8.48502   
3.90635   0.901254   0.050498   1.26297   188.248   148.113   4.15501   2.44957   
3.45662   1.43838   1.06962   4.85561   241.096   168.892   11.9676   3.38077   
5.42848   1.63515   0.498496   6.60211   220.212   168.175   7.55128   8.54109   
10.8595   0.95826   0.050365   2.92122   221.783   142.755   6.93208   2.5364   
2.88725   2.07796   0.200449   4.07398   194.132   146.612   0.92765   6.6015   
3.96392   1.42266   0.0256851   4.83919   234.777   167.429   5.4478   3.64715   
6.41018   1.98853   0.0286045   4.18682   218.01   169.592   5.17705   1.24231   
3.6268   1.70232   1.06961   5.70375   246.036   166.043   11.9601   3.41669   
3.75255   0.962089   0.0499416   0.652149   201.464   135.695   3.92502   2.59925   
3.48745   2.03722   0.0287419   5.55789   224.287   165.447   9.50092   4.47007   
10.5201   0.913356   0.0504251   4.37069   208.701   131.652   6.9875   2.41662   
3.37107   2.02483   0.0286124   5.14693   227.708   160.045   9.51305   4.60621   
3.65739   2.02848   0.0349851   3.78984   223.236   165.695   9.3752   4.62783   
4.17165   0.830904   0.050735   2.01076   212.007   134.805   4.0536   2.64001   
3.55258   1.70122   1.07363   5.9872   237.351   169.982   11.9297   3.55582   
3.38792   2.12705   0.0286457   7.09552   214.715   172.461   9.45979   4.60984   
5.4065   1.6913   0.499486   5.40414   246.883   164.515   7.36779   8.51213   
