2.96026   2.38251   7.41876   6.46672   0.810666   0.00508718   2.7073   5.2446   130.801   0.945804   
3.9592   1.13202   9.06645   2.78885   0.157862   0.00287919   2.08401   2.91816   150.009   3.98654   
5.45844   2.0323   7.62362   3.29945   0.899747   0.00293232   2.89723   6.0929   164.021   7.61722   
6.56254   1.95632   6.24615   3.61676   1.27788   0.00236774   2.75136   5.14217   157.448   4.97949   
4.07447   1.4458   1.58737   2.23133   0.320011   0.00606194   4.97865   4.79222   160.448   5.48378   
3.03229   2.18294   8.15372   6.50256   0.717311   0.00506322   2.53055   4.14708   139.203   1.08054   
5.5825   2.20676   7.6332   3.33894   0.8559   0.00302589   2.84309   6.64476   166.12   7.48021   
3.36867   1.39132   5.64168   3.50437   2.35357   0.00579889   2.78194   6.20653   169.51   12.032   
6.35327   2.19365   5.92895   3.32075   1.08472   0.00194765   2.69779   5.11727   161.453   5.15068   
3.43012   1.63701   5.19183   3.61369   2.34042   0.00607343   2.9942   5.38014   169.362   11.9454   
6.15426   2.12438   5.85817   3.47611   1.17892   0.00338416   2.71475   5.27537   168.027   5.1991   
3.9747   1.298   1.64146   2.25581   0.411205   0.00565619   4.72794   5.86211   178.441   5.48533   
3.55218   1.91494   2.30855   8.45262   1.07584   0.0102514   2.75211   4.9245   160.676   9.63399   
3.36272   1.40974   5.64421   3.22193   2.25582   0.00563126   3.04179   4.16556   166.94   12.1399   
3.3679   1.40336   5.60162   3.40469   2.25952   0.00567738   2.64141   6.02657   171.285   11.9523   
6.49459   1.59528   5.79039   3.41898   1.12956   0.00294683   2.44392   6.47533   161.526   5.14318   
3.19829   2.02906   2.5065   8.19069   0.954733   0.00946357   2.74118   5.70851   164.754   9.40274   
4.3131   1.467   1.7774   2.43441   0.238084   0.00655509   4.74864   5.41962   160.367   5.46956   
5.63465   1.93763   7.24898   3.58506   0.859197   0.00322959   2.99577   5.88309   156.221   7.4733   
2.98301   2.70126   7.45292   6.5692   0.722391   0.00518494   3.12585   5.93259   143.083   1.05502   
6.35682   2.06652   6.16493   3.35728   1.37004   0.00315171   2.72562   5.90468   167.325   5.21137   
11.0032   0.945871   5.04495   2.87609   0.230005   0.00306851   2.24978   4.34265   142.372   6.92877   
3.02042   2.02551   1.91646   8.41044   0.997068   0.00973671   2.8397   5.58026   161.289   9.46099   
4.08282   1.19321   1.9041   2.32556   0.325824   0.00625079   4.75028   7.33721   162.087   5.48104   
3.497   1.49422   5.3635   3.42749   2.13413   0.00560908   2.8447   7.64506   168.301   12.0395   
6.32544   2.26073   5.02015   3.38037   1.06713   0.0032435   2.51736   6.23042   165.78   5.22008   
3.04394   2.04858   2.25199   8.42695   1.04415   0.00986025   2.56422   6.35887   163.966   9.34625   
11.0436   0.832963   4.79508   3.0269   0.212442   0.00268939   1.90003   4.77181   131.491   6.96864   
5.10599   2.01553   7.68345   3.44456   0.7462   0.00303467   2.73285   5.60899   161.275   7.30455   
10.8235   0.965318   5.1437   2.81823   0.164866   0.00304694   1.9226   4.72084   136.953   7.19492   
2.90127   2.07905   7.71177   6.31322   0.92792   0.00510178   2.8306   5.4018   136.86   1.0251   
4.19984   1.20126   2.17881   2.48536   0.422405   0.00648777   4.7387   5.59849   166.92   5.50846   
11.6769   0.979186   5.09836   2.95231   0.187628   0.00294282   1.71203   4.07736   139.616   7.09004   
6.65348   1.75033   5.76946   3.31633   1.15103   0.00252088   3.02568   6.61678   168.962   5.13194   
4.92562   1.77708   7.512   3.48732   0.705716   0.00296711   3.08236   5.51857   166.639   7.55882   
5.64243   2.18093   7.33596   3.35112   0.508529   0.00337195   3.18987   6.43232   170.796   7.34983   
3.64063   2.01991   2.8281   8.43128   0.814936   0.0103461   2.76769   5.4713   171.538   9.47067   
2.99964   2.76365   8.06718   6.37722   0.650603   0.0054988   2.6321   4.38598   138.519   0.932901   
3.53266   1.39444   5.26459   3.30702   2.27568   0.00594354   3.41125   5.4553   162.941   12.0244   
4.16441   0.95781   9.00066   2.94927   0.290396   0.00257148   2.11318   2.82677   144.279   4.03339   
4.03912   1.80454   1.02862   2.41976   0.287111   0.00638504   5.01507   5.81326   151.354   5.62164   
11.1548   1.09042   4.88333   3.06313   0.269148   0.00283044   2.15231   3.52231   139.786   6.98477   
4.49845   0.957667   9.33813   3.11109   0.260439   0.00332577   2.35328   1.67408   139.084   3.94688   
3.57525   1.96799   2.70191   8.22043   0.979253   0.00997048   2.39729   7.28782   163.952   9.58146   
5.29491   1.93393   7.05874   3.30375   0.98008   0.00327389   3.23311   6.05853   170.225   7.55181   
6.61815   2.10018   4.88759   3.31609   1.19267   0.0022199   2.81608   4.69961   159.524   5.18703   
5.50697   1.80407   7.76981   3.51733   0.919928   0.00314273   3.0225   6.08653   153.792   7.43276   
3.0148   1.91693   7.27898   6.51905   0.727912   0.00511674   2.65351   4.9175   133.095   0.823243   
5.71189   2.05468   7.69798   3.37118   0.769171   0.00302901   3.11338   6.93557   164.032   7.55509   
2.92895   2.66943   7.11156   6.14909   0.807759   0.00522099   2.4656   5.41104   139.807   0.964908   
2.93702   2.28428   7.56519   6.55691   0.835305   0.00527355   2.44842   5.28421   137.392   1.09084   
4.05458   1.51013   1.50115   2.5322   0.381027   0.00609242   4.78545   3.73939   166.192   5.42923   
11.614   1.1246   5.34161   2.92136   0.177091   0.00284082   2.21142   4.72269   132.187   7.17642   
3.98134   1.6262   1.57932   2.49398   0.335376   0.00611739   4.48307   6.0877   167.689   5.54236   
11.0034   1.01115   4.92536   2.89672   0.187019   0.00278344   2.28786   6.44491   132.682   6.98321   
3.39739   1.50529   5.62669   3.42085   2.22488   0.00503801   2.61304   6.32301   172.876   12.0053   
3.4649   1.41248   5.43346   3.19509   2.41013   0.00572441   2.85061   7.60735   166.398   11.9622   
2.83681   1.96071   7.41015   6.42014   0.837181   0.0048015   2.43009   5.50781   150.228   0.996381   
3.47924   1.19288   5.60488   3.27589   2.24622   0.00622625   2.77137   5.0796   183.143   11.8374   
6.74258   2.30086   5.72128   3.4335   1.14537   0.00361154   2.59224   4.83484   161.156   4.89539   
4.01471   1.77358   1.72119   2.51704   0.468188   0.00646382   4.988   3.91685   159.86   5.48348   
6.67207   2.10166   5.73849   3.36931   1.14048   0.00306187   2.5266   5.73525   161.913   5.04488   
10.8417   0.943063   5.02707   3.14428   0.22897   0.00300871   2.00613   2.90865   144.941   7.10387   
3.21092   2.11826   2.79494   8.42654   1.07166   0.00967064   2.83598   5.14483   168.86   9.48129   
4.01494   1.19076   1.66113   2.35057   0.478665   0.00623748   4.738   5.94225   169.031   5.65026   
3.72218   1.12201   8.78133   3.07552   0.189079   0.00315704   2.11861   1.67025   126.562   4.0042   
10.6496   1.02055   5.19856   3.10486   0.312072   0.00299767   2.10641   4.48127   133.384   7.05327   
3.29373   2.13682   2.1882   8.36686   1.01987   0.0101156   2.87649   5.22374   161.708   9.48735   
3.65365   1.88208   5.66413   3.32806   2.40695   0.00581764   2.89653   7.14567   166.242   12.0672   
10.7947   1.10977   4.80122   2.89643   0.15199   0.00289761   2.17225   3.84541   145.778   7.06032   
4.10771   1.60988   1.74239   2.50436   0.268245   0.00540438   4.52368   6.85238   165.238   5.47404   
3.02996   2.16825   7.5333   6.56787   0.799584   0.00464974   2.76047   3.2502   142.599   1.08314   
4.12455   1.5953   1.33968   2.38147   0.34444   0.0063557   4.56168   7.70251   166.474   5.42032   
2.92787   1.98927   2.56335   8.33995   0.838414   0.0099968   3.08624   6.54333   168.845   9.53873   
6.22366   1.94842   5.58504   3.45694   1.24981   0.00353048   2.46825   5.57427   169.464   5.14839   
3.11809   2.1057   7.28835   6.57985   0.714462   0.00453476   2.61333   5.63099   136.3   1.09951   
5.39231   2.00654   7.53819   3.284   0.951323   0.00280667   2.88568   4.87996   166.234   7.36501   
3.06562   2.16177   8.12101   6.52626   0.810903   0.00499134   2.47983   5.07928   140.185   0.988857   
4.44353   0.869004   8.80308   3.13288   0.0848891   0.00274012   1.93632   2.37299   151.659   4.03921   
4.08515   1.7535   1.14704   2.47075   0.308964   0.00625452   4.54353   5.8732   164.786   5.39429   
5.64383   1.97975   7.58307   3.40682   0.747851   0.00291655   3.32107   6.31907   164.374   7.49167   
10.374   0.834186   4.85761   3.09665   0.226168   0.00342981   2.24932   6.31148   139.365   6.89344   
5.82244   1.52028   7.80711   3.40865   0.694314   0.00268382   2.84745   6.68812   161.891   7.44772   
10.8937   1.05375   5.27936   3.01585   0.178582   0.00317057   1.86601   5.79446   144.839   6.93817   
4.35784   1.03011   9.02616   2.97922   0.199286   0.00295524   1.6986   0.580754   142.438   4.10672   
4.19031   1.58095   2.23753   2.45419   0.483624   0.00658411   4.6769   5.12282   163.573   5.45226   
3.89625   1.29858   1.40094   2.61916   0.311582   0.00610167   4.8554   4.89081   166.099   5.42396   
3.46805   1.78332   2.12409   8.32749   0.974531   0.0102727   2.61947   5.9614   167.255   9.45605   
3.55322   1.18715   5.78945   3.06727   2.24313   0.0059501   3.09354   5.27444   176.228   12.0145   
3.01029   2.68659   7.84706   6.39722   0.758942   0.00462343   2.5981   4.52204   140.74   1.12657   
4.11329   1.62211   1.48319   2.46272   0.459439   0.00585993   4.96398   5.77431   159.914   5.4325   
3.50106   1.80589   2.57062   8.40524   0.893763   0.0095967   2.65196   8.00532   168.021   9.44557   
3.4107   1.44187   5.67637   3.4453   2.01391   0.00572533   3.10572   5.32111   159.029   12.1072   
4.08853   1.44215   1.66849   2.21923   0.455138   0.00555298   5.03061   5.82703   168.542   5.30724   
4.08099   0.959696   8.80219   3.16492   0.225312   0.00313081   2.11412   2.059   143.428   3.87065   
4.10057   1.64191   1.1482   2.45359   0.249146   0.00568059   4.52356   5.63925   165.917   5.66784   
6.58766   1.93224   5.56027   3.25278   1.27912   0.00313277   2.7478   5.15597   165.913   5.22695   
4.06136   1.50215   1.29204   2.28842   0.347833   0.00597356   4.69879   6.93714   158.305   5.46992   
10.2956   1.04554   5.18175   3.05447   0.221386   0.00302868   1.76707   4.25548   142.889   6.8818   
5.56541   1.9105   7.54526   3.38514   0.842364   0.00299414   3.14698   4.35859   171.087   7.50367   
6.54053   2.04869   5.34079   3.40883   1.27114   0.00185254   2.36579   5.86349   173.207   5.09789   
6.51439   1.67051   5.67943   3.5041   1.11492   0.00279107   2.64829   7.05121   169.47   5.04757   
10.9535   1.13   5.17326   3.05706   0.242747   0.00314616   1.68907   3.99618   140.519   7.0022   
6.89406   2.19535   5.67931   3.35574   1.34359   0.00304029   2.3393   5.31375   166.158   4.89513   
6.10463   1.86708   4.92505   3.47178   1.11476   0.0028698   2.87091   6.44298   158.042   5.11254   
5.49249   2.28625   7.58609   3.43048   0.809697   0.00310505   2.86045   6.33804   168.252   7.60908   
2.84623   2.29674   7.18286   6.34752   0.911445   0.00483948   2.96907   3.7721   133.717   1.06115   
6.47233   2.18675   5.53768   3.31883   1.14837   0.00304943   2.48888   5.3329   168.47   5.13629   
3.67794   1.47064   5.41366   3.53754   2.33622   0.00565116   3.0449   5.5449   170.563   11.9859   
6.51282   1.69233   5.31188   3.30227   1.00932   0.00305211   2.64558   6.06333   153.94   5.07711   
3.46237   1.46172   5.44828   3.6318   2.3925   0.00591017   3.04938   5.60028   164.847   12.0469   
10.8477   1.07574   5.14675   3.03004   0.165452   0.00264116   2.01857   6.53544   137.74   6.73311   
4.00545   0.889134   8.78994   3.16644   0.218392   0.00304483   2.31398   1.38527   137.645   4.17161   
3.62523   1.51401   5.73648   3.27189   2.30006   0.00596134   3.16477   6.41056   173.926   12.1045   
3.63151   1.46651   5.70436   3.40205   2.22132   0.00642564   2.77662   6.47955   172.779   11.9997   
10.7384   0.897225   5.02387   3.157   0.22347   0.00338233   1.83089   4.36396   142.238   6.88144   
3.62721   0.936469   8.97107   2.88939   0.19269   0.00339456   2.10338   0.394679   132.68   3.90556   
3.41548   1.48587   5.19304   3.35199   2.26852   0.0060196   3.10755   5.47044   170.894   12.0264   
2.9268   2.31821   7.80249   6.33137   0.644392   0.00544856   2.82538   4.07369   133.88   1.04883   
3.91031   0.884713   8.97978   2.99279   0.122042   0.00335698   1.89762   3.07702   137.573   4.01371   
4.42853   1.01682   8.95204   2.94945   0.176967   0.00256293   1.85014   1.74075   140.095   4.06996   
2.96734   1.9486   7.49711   6.28419   0.651394   0.00483388   2.99292   5.62444   146.902   0.994337   
3.49873   1.54156   5.92242   3.34248   2.35625   0.00637883   2.85771   5.90659   172.435   12.1015   
11.2562   0.932959   4.95812   2.90644   0.222364   0.0030597   1.92297   4.31305   146.495   6.94959   
6.58807   1.80935   5.32437   3.35205   1.16118   0.00340292   2.47917   6.31076   164.327   5.13791   
6.56172   2.26231   5.67061   3.32599   1.00536   0.00328244   2.85565   5.52823   163.757   4.94825   
3.68153   0.893442   8.72499   3.05435   0.201   0.00294286   2.12935   1.71669   145.12   4.02613   
6.35271   1.69952   5.66063   3.40947   1.08278   0.00314121   2.6341   6.39571   157.093   5.00972   
11.3382   1   5.18259   3.062   0.181188   0.00281415   2.27115   4.95226   132.987   7.25684   
3.39137   1.46057   5.59962   3.28295   1.90276   0.00645546   2.6915   6.78585   172.145   12.1819   
3.59056   1.62874   5.37594   3.4416   2.31395   0.00620411   2.81335   6.72477   174.521   12.1491   
6.87277   1.78444   5.20658   3.42469   1.183   0.00312259   2.34991   4.0386   168.254   5.05489   
3.9347   1.35588   1.29386   2.41027   0.357312   0.0060243   4.98427   6.97899   164.924   5.35653   
3.59668   2.23242   3.18158   8.48711   1.00452   0.0102383   2.69153   5.84707   165.815   9.73572   
3.7959   0.915497   9.30432   2.9098   0.300402   0.00310472   2.20318   2.3532   134.299   4.1463   
3.4716   2.27453   2.48856   8.36403   0.882737   0.0102521   3.07458   4.26234   163.769   9.63942   
3.97318   1.33224   1.04994   2.3321   0.247354   0.00587269   4.97751   5.03894   165.005   5.50349   
