3.58446   2.42517   0.198849   0.0288119   0.00550406   2.66123   40.6035   4.19881   6.8132   241.018   4.35088   2.42215   
3.54861   3.38888   0.178015   0.031584   0.00319883   2.66924   49.4653   4.00375   6.27222   230.171   5.1451   2.15179   
3.3343   2.47654   0.153103   0.0303112   0.0057935   3.10846   40.9155   4.12643   4.46543   221.094   4.56417   2.64054   
3.06703   3.44609   0.175145   0.050273   0.00454403   2.78022   39.2945   2.9584   5.60802   189.156   4.0133   2.53349   
3.97058   3.12555   0.215172   0.0490576   0.00305421   1.65648   38.6905   3.0208   4.52382   197   3.88656   2.53297   
3.56492   3.31137   0.275962   0.0705116   0.00628871   2.85539   45.8809   4.06992   5.31166   246.142   5.05563   3.62435   
3.77972   3.22908   0.364723   0.0296189   0.00246342   2.54175   43.6871   4.1395   5.05874   235.96   5.02874   2.41651   
4.12301   2.29088   0.118986   0.03069   0.00567095   4.67567   42.5274   4.04369   7.15236   224.18   4.44878   2.44794   
3.3455   3.51079   0.188207   0.0306457   0.00297792   2.45314   51.6442   4.07684   5.45309   231.886   5.13659   2.26254   
3.7384   3.45363   0.103162   0.049729   0.00287789   2.68724   41.5661   3.92781   3.95926   216.135   4.58941   2.53165   
3.56958   2.90101   0.324456   0.0502483   0.00284845   2.2477   40.2593   3.08392   6.16088   202.392   4.16172   2.55516   
3.41021   2.57185   0.128396   0.0251901   0.00593563   2.57492   40.5574   4.02528   6.49957   223.549   4.61246   2.51205   
4.2373   3.02028   0.149505   0.0500757   0.00327175   1.8802   38.5998   2.97319   5.68389   200.698   3.94469   2.59408   
2.94497   3.37702   0.109299   0.0473456   0.00467087   3.11005   41.3328   2.94469   5.45901   188.027   3.85087   2.53424   
3.79156   2.97283   0.253802   0.0494068   0.00279027   2.20949   38.7133   2.93524   6.15651   202.114   3.71036   2.45503   
3.77679   2.39511   0.318713   0.0290161   0.00579456   2.80086   41.3136   4.11211   6.51289   233.358   4.35671   2.42476   
3.74893   3.45519   0.360012   0.0496023   0.00277759   2.85221   42.5862   4.21699   7.38769   258.906   4.69496   2.3671   
3.87344   2.91315   0.248652   0.0481377   0.00291169   1.89285   38.6599   3.0941   5.11291   206.075   4.0023   2.44399   
3.50652   2.83787   0.18507   0.0504217   0.00261626   2.04913   39.6   3.04791   4.87517   190.779   4.10782   2.40792   
3.1312   3.35457   0.236899   0.0501406   0.00489154   2.58281   38.9731   3.00196   4.28517   198.451   3.99017   2.34888   
3.99461   3.02133   0.222324   0.0502119   0.00267256   2.16336   40.4311   2.88514   5.44587   202.427   3.98617   2.26786   
3.56242   3.44978   0.412151   0.0702244   0.00598182   2.93468   47.1969   3.98243   4.95409   228.115   4.9019   3.54653   
3.33254   2.37054   -0.19436   0.0285096   0.00623064   2.92492   41.5902   4.11256   6.65602   238.448   4.2734   2.43422   
3.50548   3.3967   0.168741   0.0290587   0.00308538   2.26015   54.0083   3.90373   6.05279   223.566   5.05952   2.3369   
4.31103   3.00528   0.276941   0.0512142   0.00330337   2.26251   40.1067   2.79953   6.64424   187.535   3.84933   2.57721   
3.92378   3.04549   0.300011   0.0495149   0.00278424   1.61584   38.2125   3.00111   4.40435   207.32   3.96025   2.55059   
3.53751   3.24936   0.157131   0.0332546   0.00338126   2.78897   52.2073   4.10835   5.23908   222.89   4.98277   2.32511   
3.94662   2.13287   0.201739   0.028674   0.00588651   4.58377   42.6485   4.15991   5.41639   234.813   4.42211   2.43418   
3.30644   3.3169   0.277173   0.0303324   0.00371533   2.36112   47.5997   4.02251   4.87261   241.551   5.08213   2.19949   
3.45935   3.40483   0.236309   0.0288956   0.00252794   2.35433   45.565   4.08966   4.90324   221.956   5.07035   2.29678   
3.38563   3.39988   0.184501   0.0686391   0.00584671   3.0344   45.8603   3.97877   5.07801   243.696   5.03529   3.33107   
3.68938   2.38941   0.197322   0.0286275   0.00606954   2.65225   42.5242   4.17601   5.23865   240.888   4.36799   2.44974   
3.83509   2.32463   0.133122   0.0321206   0.00566473   2.8224   42.4279   4.21397   4.98953   228.138   4.53895   2.63271   
3.63661   3.22875   0.347186   0.0715321   0.0052521   2.85958   47.3548   4.03722   7.23869   254.41   5.07198   3.41946   
4.16962   2.20711   0.00857492   0.0297483   0.00608254   4.86039   41.9704   3.71737   6.21784   245.014   4.52735   2.40497   
3.33692   3.54369   0.307977   0.0274841   0.00353189   2.25127   47.8019   4.09899   4.35413   219.397   5.00827   2.35445   
3.62744   3.38729   0.256588   0.0291797   0.00265378   2.35477   47.2202   4.33709   5.93175   216.376   5.02139   2.25362   
3.4272   2.33479   0.123579   0.0321191   0.00625787   2.8302   41.6621   4.11789   5.60932   230.593   4.61571   2.48671   
3.45697   3.29182   0.281296   0.0492597   0.00302   2.98308   41.6694   4.25765   5.64553   224.825   4.5168   2.74737   
3.2817   2.38174   -0.0414765   0.0262233   0.00623837   2.51848   42.9394   4.17375   6.65837   240.977   4.45063   2.68009   
3.64149   3.27931   0.235668   0.0506538   0.00337214   3.30694   43.8497   4.11444   5.163   242.473   4.58117   2.65662   
4.06088   2.97457   0.258874   0.0491581   0.00317328   1.9287   38.9644   2.99465   6.66523   203.491   4.16216   2.43459   
3.52425   3.32974   0.182724   0.0290138   0.00204028   2.46314   47.9103   4.13191   4.29529   235.575   5.15469   2.41354   
3.48894   3.46026   0.141506   0.070545   0.00657732   3.35964   47.0724   3.99592   6.65318   243.052   5.16084   3.36301   
3.40688   3.41681   0.258563   0.068759   0.00554555   3.01557   47.9469   3.92736   6.45431   233.898   4.92006   3.39112   
4.1826   2.96599   0.212193   0.0493123   0.00283366   2.5856   40.0948   2.96593   5.19369   178.742   4.19808   2.59225   
4.15203   2.92536   0.233895   0.0500614   0.00285168   1.93891   40.4759   3.05232   5.84332   210.856   4.023   2.33073   
3.14973   2.23492   -0.0252575   0.0310024   0.0060691   2.80705   40.5626   4.00271   6.36651   208.772   4.51467   2.40162   
3.50315   3.23938   0.275948   0.0674864   0.00622644   2.7976   47.2473   3.81351   5.71744   234.398   4.95786   3.40883   
3.07153   3.13988   0.309541   0.04959   0.00526908   3.01339   40.2589   2.9322   4.76612   208.307   3.9958   2.3537   
3.06709   3.43985   0.112354   0.0514674   0.00495005   2.28052   39.527   2.90822   3.35451   205.645   3.96074   2.57827   
3.37922   3.2748   0.227355   0.0494686   0.00274638   2.90146   41.155   4.05373   6.27879   221.574   4.43606   2.53557   
3.63309   3.34088   0.247199   0.0722093   0.00549098   2.96469   45.9103   3.79038   6.22995   243.409   4.8538   3.62113   
3.50654   3.33749   0.204932   0.0313668   0.00201635   2.64571   47.0393   3.95927   3.64109   222.694   5.02706   2.21182   
4.29192   3.1922   0.183704   0.050575   0.0032227   1.8156   41.3521   3.02141   5.53214   188.754   4.15491   2.64526   
4.24112   2.96743   0.194333   0.0497245   0.00278358   1.68768   40.3497   2.94914   6.57017   209.681   4.12093   2.60071   
