4.84038   3.02869   0.239666   0.0488068   0.00299133   2.09979   40.317   3.0525   0.459937   172.664   4.02054   2.62657   
11.4375   3.16232   0.352491   0.0493689   0.00292049   2.05713   40.4432   3.1351   6.46077   189.453   6.89141   2.55419   
3.43328   8.30775   0.901191   0.0298853   0.0100217   3.04757   41.8146   4.06459   7.25826   216.431   9.42478   4.41587   
3.47715   3.3805   2.43171   1.06505   0.00609244   2.69146   47.8504   4.03641   7.0258   240.365   11.9737   3.54874   
3.42431   8.50721   0.879097   0.0323681   0.00951785   2.87997   43.5889   3.94057   6.30824   216.764   9.51658   4.51532   
3.76128   3.42607   2.19717   1.07324   0.00585805   3.04667   46.0601   3.89004   6.39888   229.301   11.9441   3.48294   
4.25297   2.39244   0.466595   0.03136   0.00605918   4.87244   40.3299   4.09636   4.60252   211.623   5.46241   3.57019   
3.49823   3.523   2.21646   1.07073   0.00681242   3.07524   45.6921   3.8907   5.85754   245.038   12.222   3.63341   
2.88182   6.23386   0.782822   0.19954   0.00502059   2.70586   39.4052   3.20333   5.84288   206.412   0.977417   6.32804   
4.16351   2.30795   0.337951   0.0293891   0.00617321   4.80715   43.8357   4.16749   8.24871   218.886   5.62643   3.70293   
11.2543   2.96559   0.260268   0.048409   0.00267263   2.06848   41.1296   3.21685   4.39056   204.666   6.98802   2.52606   
2.99877   6.42502   0.929617   0.201281   0.00522838   2.49102   40.0228   3.03808   3.13005   217.42   1.02481   6.58175   
3.93342   2.47952   0.241462   0.0288658   0.00614178   5.06478   42.42   4.22638   7.69196   217.259   5.52579   3.52307   
4.16688   2.34633   0.274404   0.0319637   0.00617149   4.78215   43.3884   4.11625   5.76006   221.193   5.37462   3.48444   
3.53249   3.2845   2.19779   1.07375   0.00611121   2.82833   47.5458   4.06715   6.44083   250.466   11.8807   3.60881   
3.5582   8.45649   1.04734   0.0315284   0.0106033   2.73431   42.8706   4.02223   6.44415   240.89   9.67798   4.5333   
3.54379   3.23948   2.1304   1.07301   0.00617589   2.69855   45.6813   3.9988   5.846   234.854   12.0213   3.45593   
3.12927   6.49425   0.728436   0.199302   0.00520558   2.58309   38.7615   2.94907   5.53123   195.11   0.984286   6.47619   
3.89093   2.98613   0.284635   0.050608   0.00310531   2.08948   39.7904   2.94632   3.32562   210.149   3.9337   2.35383   
3.93004   2.40233   0.192089   0.0314548   0.00563353   4.93285   43.9066   3.89744   4.9116   244.214   5.60568   3.53375   
3.28929   8.49798   0.94627   0.0312406   0.00986478   3.17896   40.0223   4.29393   6.64012   229.35   9.42975   4.48961   
3.30476   8.49152   0.834295   0.0311175   0.0104358   3.1226   40.4898   4.11298   5.32499   213.076   9.60807   4.48597   
3.22562   8.4351   0.926843   0.0323787   0.0100444   3.03101   42.7738   3.94136   5.60793   222.247   9.44579   4.61896   
3.55235   3.34413   2.16634   1.06811   0.00619706   2.79061   46.0969   4.0319   7.59116   225.4   11.9544   3.5871   
10.8178   3.09093   0.0959428   0.0512235   0.00294251   2.2869   39.9816   2.95196   5.83223   210.323   6.84359   2.41322   
3.98126   2.27707   0.28003   0.0281785   0.00611692   4.89638   42.7144   4.00774   4.91934   240.28   5.52794   3.54503   
5.81676   3.44345   0.718175   0.500986   0.00278241   3.33637   65.6407   0.985074   5.04175   232.555   7.59994   8.37851   
4.35782   2.98894   0.197733   0.0514164   0.00324984   1.99689   38.7285   2.998   1.76472   207.423   3.99573   2.3291   
4.07986   3.13056   0.183363   0.0491335   0.00302791   1.95709   42.005   2.83164   2.70604   207.512   3.97346   2.58082   
2.90406   6.592   0.760822   0.200474   0.00509804   2.9224   40.059   2.8585   5.27058   208.956   1.03522   6.62431   
3.17081   8.47643   1.13814   0.0293665   0.00959204   3.1593   41.6991   4.10858   5.76669   241.076   9.39118   4.42038   
3.46246   3.18749   2.20929   1.06961   0.00621276   2.59927   46.2634   3.98544   5.21252   240.516   11.8542   3.6332   
10.8208   2.97951   0.140529   0.0486108   0.00320209   1.76507   40.9623   3.24417   6.61563   195.428   7.00367   2.65744   
3.46883   3.31997   2.2033   1.07021   0.0058082   2.94897   47.7974   3.99673   6.01139   232.849   12.1783   3.45472   
3.22758   8.31939   0.863438   0.0284685   0.00939978   2.78944   38.0811   4.11599   6.03801   237.108   9.48343   4.34376   
3.55831   3.41985   2.27943   1.07086   0.00623778   3.01597   49.2919   4.19431   5.18227   227.231   12.1091   3.46091   
5.70152   3.42262   0.949479   0.50036   0.00306226   2.78076   63.8598   1.12692   5.92257   223.434   7.64908   8.56384   
3.69165   3.20647   2.33434   1.06706   0.00585478   2.86642   47.2131   4.1527   6.31727   238.803   11.9474   3.53879   
10.7846   2.97868   0.235549   0.0485569   0.00277263   2.07188   40.16   2.99693   4.02919   185.678   6.96189   2.22848   
6.1341   3.22706   1.20168   0.0290328   0.00324774   3.00439   56.6327   4.08129   7.19582   241.239   5.0496   1.32729   
4.16482   3.03426   0.278107   0.0491114   0.00302069   2.32732   40.5204   2.99659   1.99077   199.116   4.11195   2.57692   
5.45917   3.31707   0.857691   0.501482   0.00313723   3.01993   65.1266   0.936233   5.94938   221.702   7.36228   8.41273   
3.53509   3.33727   2.30331   1.06979   0.00619525   3.32575   47.4917   4.00983   6.24856   231.683   11.9183   3.46691   
3.35581   8.60839   1.00645   0.0292612   0.00990477   2.4547   43.2227   4.12717   6.79327   240.188   9.58674   4.33948   
3.66188   2.98646   0.209832   0.051021   0.00309207   1.90827   39.0318   3.05524   2.0146   194.961   3.88918   2.57372   
3.55591   3.26841   2.31942   1.07174   0.00575671   2.72258   46.0586   4.05963   5.73978   238.022   12.1016   3.50473   
4.20762   2.59582   0.256572   0.0296002   0.0057711   4.60313   41.9592   4.05611   4.95862   229.734   5.38538   3.37229   
5.71521   3.57271   0.887852   0.501014   0.0028897   3.01047   64.3631   1.11693   8.10763   246.68   7.48006   8.44461   
4.04544   2.67426   0.483379   0.0310637   0.00599304   5.15233   41.4403   4.14619   7.34574   225.368   5.38781   3.43525   
6.36421   3.31062   1.29612   0.0324628   0.0026592   2.71414   48.1741   4.01715   6.59848   226.831   4.90355   1.4615   
11.0826   3.31536   0.125176   0.0513372   0.00323288   2.39709   41.6287   3.01398   3.34668   201.123   6.9877   2.5822   
3.44877   3.46045   2.23296   1.06878   0.00610882   2.94503   47.7046   3.97071   4.52308   231.294   11.8719   3.42414   
4.17067   2.51332   0.265294   0.0272935   0.00675751   4.76099   42.0227   4.16476   5.09898   218.497   5.58631   3.41519   
4.17615   2.81261   0.149641   0.0500023   0.00347749   2.41085   38.9003   3.15803   2.88941   198.588   3.96065   2.6174   
10.777   3.1285   0.206413   0.0501518   0.00327131   2.05991   41.0906   2.9621   5.6609   194.166   7.07773   2.44937   
3.43606   3.58514   2.21198   1.06999   0.00580506   2.70729   46.0415   4.23547   7.13027   244.595   12.1835   3.51979   
3.01964   6.47113   0.794299   0.201286   0.00493942   2.78406   39.6531   3.0944   4.39775   202.374   0.851384   6.43938   
4.19592   3.07547   0.228167   0.0500897   0.00329373   1.92606   39.0069   2.94781   2.24406   204.436   3.96899   2.56988   
5.34135   3.3296   0.624736   0.501009   0.00273174   2.94935   65.8356   1.10344   6.60159   226.534   7.4288   8.43417   
4.28032   2.36021   0.119738   0.0287874   0.00574064   4.92823   41.5281   4.20051   5.84708   213.246   5.57641   3.50897   
3.27588   8.57209   1.1385   0.0279432   0.0102467   3.11318   41.1212   4.23195   5.55647   243.503   9.44785   4.49213   
5.42579   3.4039   0.811365   0.500094   0.00313016   2.51571   66.2602   1.12248   6.28363   240.836   7.47121   8.57673   
3.08343   6.57751   0.880261   0.200176   0.00475712   2.80246   41.3438   3.06803   3.17342   195.856   0.995554   6.3925   
6.66852   3.60628   1.3055   0.0281505   0.00287263   2.51948   46.7712   4.24921   3.38695   245.096   5.0386   1.35438   
3.03628   6.32666   0.760412   0.200205   0.00509997   2.71472   38.6113   3.07052   4.72528   206.752   0.921225   6.54684   
3.61917   8.13864   0.758963   0.0278391   0.00985176   3.24834   41.4564   4.09599   7.06895   251.058   9.53468   4.5057   
3.21716   8.35806   1.00796   0.0289687   0.00991469   2.92514   42.249   4.29065   6.52634   217.537   9.57968   4.58043   
3.70924   8.52375   0.882287   0.0329894   0.0103514   2.66324   41.2325   4.0186   4.17971   231.398   9.44311   4.46753   
5.53697   3.31289   0.705972   0.498882   0.00313901   2.90726   64.6602   1.01648   6.70478   227.122   7.64681   8.44024   
6.42944   3.33532   1.2304   0.0287519   0.00269683   2.55094   52.4773   4.17461   6.36674   217.95   4.99124   1.29468   
2.99641   6.48545   0.790949   0.199011   0.00531873   2.39103   38.2416   2.96941   6.03411   198.981   1.11956   6.53139   
6.18767   3.39646   1.21992   0.0301538   0.00303588   2.06936   47.5429   4.21686   6.26815   221.531   5.02022   1.3485   
3.9191   3.04987   0.243067   0.0479787   0.0029279   1.8278   41.0408   3.03653   2.74436   190.638   3.98762   2.60819   
6.36019   3.31757   1.33098   0.026758   0.0029592   2.5991   52.8164   4.04779   5.90868   226.346   5.11389   1.22306   
3.4999   3.52286   2.33181   1.07117   0.00546549   2.98508   47.7654   4.0242   6.01439   240.798   11.8574   3.37085   
3.20211   8.5603   0.829877   0.0306843   0.0101654   3.16708   41.5784   3.97673   5.94294   236.597   9.49672   4.39972   
4.2056   2.89563   0.219425   0.051583   0.00282846   1.75948   39.7382   3.10545   1.7174   197.169   3.80066   2.48485   
2.93468   6.41862   0.812851   0.198893   0.00525178   2.74425   40.5364   2.98486   4.14346   204.544   1.16831   6.69748   
4.16522   2.5227   0.347396   0.0307249   0.00596244   5.06249   43.2602   4.18699   6.08529   212.236   5.64798   3.51254   
3.98977   2.32481   0.219278   0.0350873   0.0062706   4.78696   42.8191   3.9438   3.1914   222.928   5.5173   3.32737   
6.38364   3.3324   1.05429   0.0346081   0.00286412   2.73574   50.1498   3.88894   5.28107   232.064   4.9873   1.28136   
2.79785   6.56212   0.775457   0.200586   0.00489045   2.58667   41.7203   2.93881   5.61863   209.863   1.15563   6.49627   
2.96168   6.43716   0.81614   0.19982   0.0047384   2.39511   40.1222   2.88965   4.37417   198.075   0.852819   6.47757   
10.7117   2.89199   0.212258   0.0503315   0.00296909   1.96445   41.8301   2.99068   5.26479   199.015   7.00832   2.4234   
3.97382   3.08343   0.235631   0.0494584   0.00298874   2.04642   39.4923   2.92992   1.66557   197.357   3.83933   2.3431   
3.92796   2.80095   0.279278   0.0484572   0.00298651   1.87018   38.9459   3.18481   2.10326   206.235   4.14961   2.48028   
4.11933   2.22603   0.394576   0.0269856   0.00615336   4.61606   41.5284   3.96544   5.54637   232.724   5.31642   3.37917   
5.56854   3.31612   0.835011   0.498166   0.00264706   3.16661   65.1594   1.11634   5.16978   208.761   7.4633   8.56922   
3.07843   6.38035   0.687625   0.200848   0.00467837   2.64826   40.0156   2.92121   4.86196   187.854   0.777162   6.35888   
4.06531   2.40932   0.372954   0.0278877   0.00548181   4.55165   40.4086   4.08016   6.5189   240.47   5.4288   3.50661   
6.46041   3.4705   1.21005   0.0287681   0.00325726   2.821   44.2376   4.23465   5.9642   231.813   5.13028   1.41982   
3.49469   3.58872   2.17984   1.06869   0.00633178   2.82185   45.6868   4.00174   6.00175   237.499   11.943   3.45862   
6.45074   3.29129   1.17902   0.0316552   0.00278017   2.82764   54.6266   4.13759   7.61487   221.168   5.17483   1.30388   
11.4001   3.02304   0.173869   0.0500556   0.00313146   2.1564   39.5795   3.19583   4.41036   203.851   6.93353   2.51057   
3.62867   8.25774   1.04113   0.0284483   0.0100669   3.0596   41.2153   4.21912   5.11257   233.438   9.65709   4.57616   
11.4237   3.15632   0.18663   0.0510599   0.00302286   2.0062   39.1387   2.95574   4.49996   197.154   6.96845   2.41398   
3.84237   8.45712   0.857997   0.0281519   0.00968182   2.66544   42.0639   4.11793   5.23852   234.298   9.52418   4.63912   
11.3825   2.98008   0.213938   0.0503338   0.00319085   2.02227   41.0778   2.95001   3.47906   202.968   6.95866   2.4626   
