3.4251   1.92505   5.20014   3.51565   0.148266   0.00228732   3.26407   4.09116   168.881   4.43281   
3.04048   2.03364   5.73657   3.59122   0.214496   0.0050063   2.9067   6.17177   137.939   4.00028   
3.91804   1.00138   4.63433   3.02954   0.175332   0.00329551   1.81343   3.97601   138.299   4.11856   
2.98751   2.19724   5.98339   3.38979   0.271276   0.00514193   2.67062   5.42439   138.982   4.11496   
4.14106   1.14454   4.87229   2.87936   0.195365   0.00313182   1.82907   4.40035   133.505   3.94642   
3.75109   1.87279   5.63255   3.34017   0.237683   0.0032308   2.88919   6.24747   158.334   4.49748   
3.48676   2.19739   5.36217   3.53425   0.374038   0.00305158   2.49904   5.92059   169.075   5.12819   
3.79996   0.925873   5.66961   2.43296   0.306584   0.0058156   2.82121   6.88534   160.786   4.44056   
3.84365   1.89147   6.29699   3.31333   0.101992   0.00308343   3.04319   5.8295   170.966   4.43332   
3.99647   0.995775   5.04499   3.00447   0.186006   0.00312922   2.23871   5.96243   132.327   4.09672   
3.51788   1.8523   5.40267   3.41121   0.119844   0.00330204   2.93282   6.46922   163.93   5.28642   
3.28503   2.32501   5.24841   3.26242   0.221565   0.00301524   2.92174   5.73418   167.727   4.46778   
3.71437   1.04026   5.40139   2.37055   0.0629226   0.00564921   2.91777   4.70802   164.679   4.5121   
3.43619   2.01832   5.91963   3.32118   0.201516   0.00302059   2.7393   5.82198   166.476   5.11983   
2.86674   2.17194   5.81643   3.45282   0.169178   0.00504843   2.86826   4.70392   136.004   3.99482   
3.96272   0.988371   4.94523   3.16564   0.191985   0.00312271   2.17672   4.80288   137.568   4.07931   
3.35296   1.80631   5.4195   3.50568   0.155427   0.0027367   2.7313   5.46038   156.186   4.95806   
3.76713   1.91434   5.38338   3.34908   0.0907305   0.00278144   3.04607   5.92072   164.874   4.64231   
3.66734   1.0156   4.81222   3.01073   0.16894   0.00288544   2.44814   4.76026   145.026   4.05487   
3.42311   1.85777   5.5649   3.25946   0.189428   0.00326623   3.00158   6.81539   167.922   4.41545   
3.22264   2.21561   5.00968   3.2436   0.236132   0.0031694   3.39577   6.45183   161.432   4.68043   
3.73334   1.02343   4.9197   3.06761   0.219578   0.00357931   2.05397   4.44818   138.126   4.08912   
