1.66601   2.51232   8.3905   1.15069   0.0293545   2.84841   41.5645   3.8955   6.7796   161.44   9.41543   2.38419   
1.07835   9.25038   3.02807   0.237986   0.0512563   1.99231   38.9407   2.96491   1.15217   141.78   3.99877   1.90135   
1.02166   8.72897   2.99291   0.090507   0.0493956   1.59997   42.7964   2.9329   2.51005   148.369   3.9287   1.89681   
1.27413   1.47564   2.1119   0.349528   0.0275325   4.90712   42.4476   4.20593   4.59337   164.434   5.49676   0.340892   
2.15235   7.90424   6.39727   0.844579   0.200882   3.08559   40.8261   2.93797   5.6653   130.984   1.01161   1.51834   
1.83008   1.54113   2.41796   0.483704   0.0285207   4.8291   41.4916   4.05688   6.74018   159.38   5.41103   0.289758   
2.22879   7.01795   3.37383   0.652392   0.497836   2.90136   65.0702   1.2268   7.63866   168.249   7.53402   3.84634   
1.87001   2.52894   8.50677   0.72804   0.0323885   2.58432   42.3157   4.15302   7.26978   165.187   9.53954   2.71676   
2.28577   7.29956   6.32257   0.674628   0.198768   2.75491   40.3048   3.09628   3.33413   135.81   0.82665   1.50481   
0.784046   9.10178   2.73934   0.227453   0.0491319   1.90745   41.3067   3.14523   0.777501   138.734   4.16028   1.905   
1.67415   5.3188   3.24522   1.19341   0.0258619   3.06305   52.3055   4.24171   7.0901   162.382   5.01413   1.77447   
1.88847   5.29433   3.38627   1.36671   0.0276439   2.46105   48.689   4.17439   4.43898   164.35   5.07154   1.54496   
1.38451   1.88609   2.28663   0.31232   0.0339833   4.41689   42.7146   4.11292   7.12001   165.65   5.3994   0.571594   
2.44272   1.95737   8.38793   0.871695   0.0271898   2.95741   41.4378   4.09158   4.84261   164.842   9.37986   2.39482   
1.88208   6.16201   3.32986   1.30503   0.0290575   2.53901   43.1751   4.10343   5.13681   168.267   5.08552   1.74663   
1.44885   5.28099   3.34366   2.25447   1.06746   2.76839   47.8073   3.87477   6.85567   169.546   11.9099   2.20624   
1.75014   1.10338   2.50934   0.332911   0.0259386   4.6427   41.4961   4.08614   7.24611   157.105   5.54855   0.484815   
1.14025   4.919   2.9849   0.196197   0.0503568   2.15582   38.1048   2.95439   5.5064   134.032   6.93983   0.886157   
1.8969   6.02023   3.35848   1.12085   0.0258816   2.4388   48.7287   4.13265   6.95568   162.637   5.15727   1.6121   
1.8677   5.24642   3.56885   1.22778   0.0308621   2.64981   50.7643   4.19207   5.53574   161.648   5.09668   1.68384   
1.9326   7.19455   3.20048   0.784611   0.500029   3.31371   65.7181   1.21319   5.96295   167.046   7.69146   4.02035   
1.40566   0.870993   2.34349   0.34749   0.0299721   4.95528   43.1248   4.01001   7.35772   159.343   5.39757   0.0125181   
1.83143   1.5582   2.44097   0.19849   0.0339096   5.06867   42.3946   4.13808   7.59338   169.037   5.47189   0.163665   
0.878731   5.01047   2.86363   0.182361   0.0502836   1.94783   42.8254   2.94065   4.76691   136.11   6.94333   0.904778   
2.44503   2.45176   8.3404   0.959223   0.0297028   2.90544   41.8772   4.23312   6.84651   169.715   9.5046   2.61713   
1.68208   7.72125   6.6272   0.927099   0.198971   2.94536   40.0806   2.97829   5.34196   145.967   0.917245   1.49465   
2.08387   7.54295   6.32104   0.989964   0.201042   2.71854   40.6652   3.01869   5.57603   139.002   1.23336   1.49012   
1.50647   4.861   3.37327   2.22832   1.07302   3.03872   47.5635   3.97242   7.01573   173.958   11.9025   1.5354   
2.03394   3.12676   8.43948   1.11415   0.0287097   2.56522   42.4074   4.04159   4.52454   160.218   9.68564   2.42371   
1.90854   7.74735   3.26898   0.928368   0.499514   3.01678   65.0576   1.26256   6.54766   163.471   7.67119   3.99013   
1.23533   1.30444   2.47807   0.339208   0.0301381   4.55778   42.4442   4.04944   5.0874   159.658   5.43268   0.50568   
2.02473   7.80911   3.28649   0.760495   0.500382   3.05773   66.3068   1.1758   6.08032   156.412   7.61042   3.72688   
0.985752   8.86261   3.13314   0.245944   0.0492226   2.08835   38.9714   2.93062   1.78683   142.306   4.09828   1.91043   
2.24409   7.3615   6.3058   0.806647   0.200952   3.11102   40.2882   2.84528   4.09808   142.302   1.24903   1.5059   
