3.41874   1.92533   5.3446   -0.078774   0.00297996   42.5585   5.61849   220.676   4.45084   
4.25429   1.37639   4.2351   0.123437   0.00519917   42.4597   5.20306   221.399   4.36961   
4.09093   1.12434   4.22074   0.216198   0.00606494   41.2302   4.33338   221.796   4.64627   
2.86444   2.27592   5.88248   0.247398   0.00496043   41.9973   3.86063   197.151   4.07249   
3.50936   1.90854   5.17105   0.1385   0.00299986   45.1675   5.70119   233.344   5.19527   
3.62592   2.20276   5.42283   0.0800928   0.00270688   40.849   4.32244   227.884   4.49757   
3.59862   1.84273   5.32167   0.252066   0.00343502   41.833   5.56258   224.652   4.59659   
3.26844   1.9067   5.22312   0.0572739   0.00323665   42.6963   6.1014   203.646   4.41996   
3.70167   1.8821   5.28113   0.073283   0.00287743   39.2762   6.13916   231.416   5.10218   
3.39694   2.0041   5.5674   0.0835542   0.00262729   45.4286   4.50947   238.321   5.17904   
3.55587   1.15731   6.02002   0.199711   0.0061196   41.0425   6.71593   234.848   4.53652   
3.75372   2.30642   5.88693   0.22122   0.00294765   42.9156   5.4792   237.06   4.51649   
3.18129   1.98126   5.30712   0.197552   0.00299511   53.7068   8.79123   230.668   5.11679   
3.51445   1.71785   4.7752   0.289687   0.00624305   46.7477   4.19296   237.182   5.07164   
3.36506   1.73649   4.4787   0.0922111   0.00622528   47.7197   6.55336   234.929   4.93048   
3.37065   1.79882   5.74137   0.0167202   0.00335779   41.7719   5.72499   217.59   4.49108   
3.81749   1.01178   5.03632   0.296456   0.00276145   40.3266   4.66135   205.294   3.87097   
3.59941   1.24397   5.3654   0.15935   0.00601867   41.1997   6.16146   227.225   4.59557   
4.36495   0.929604   4.97484   0.30436   0.0030165   39.3012   6.33975   206.068   4.0513   
4.68674   1.06887   5.09058   0.18376   0.0031036   40.2076   5.87021   202.604   4.10367   
3.29645   1.9393   5.63655   0.0901542   0.00292051   41.5635   7.02898   250.502   4.53597   
4.02725   0.999021   4.84507   0.124232   0.00281622   39.2263   3.55264   185.377   4.03209   
3.07253   2.39369   5.02299   0.204618   0.00528296   40.8786   4.8956   197.445   4.01107   
4.05015   0.844965   4.58319   0.184591   0.00306824   41.991   3.26667   215.014   3.91497   
3.52913   0.961967   5.71239   0.0194492   0.00618932   42.8244   6.87576   239.894   4.59885   
3.75759   2.2316   5.40126   0.0174026   0.00296297   42.2101   5.08178   231.821   4.50927   
3.63859   1.0366   5.30035   0.013815   0.00585134   42.4011   5.31477   253.008   4.3538   
3.49248   1.59862   4.09558   0.284347   0.00617689   46.3351   5.96186   226.014   4.9253   
3.01791   2.14679   5.32181   0.240059   0.00503443   40.0099   5.53755   193.614   3.9812   
3.01637   1.31849   5.52605   0.114812   0.00573872   41.9192   7.35507   220.053   4.57078   
3.09083   2.09191   5.09233   0.286254   0.004753   39.223   6.55689   207.05   4.01845   
3.31837   1.52652   4.76668   0.202965   0.00563601   48.1163   4.3575   244.891   5.05697   
3.68898   0.81199   5.05301   0.072673   0.00564344   41.9407   3.67662   225.47   4.603   
3.81291   0.882302   4.79264   0.117446   0.00322279   39.4939   3.97572   167.923   4.10516   
3.37687   2.12608   5.26616   0.153388   0.00315323   41.5032   6.67151   234.345   4.47995   
3.35693   2.07957   5.15067   0.369448   0.00276949   48.3233   6.21254   230.207   5.05964   
3.87086   0.887454   5.28864   0.218772   0.00272443   41.3547   5.70158   205.307   3.996   
2.99262   2.32222   5.14996   0.267366   0.00483717   40.3137   5.85006   199.277   3.89035   
3.48806   2.07029   4.89396   0.138512   0.00288464   42.0132   6.42472   213.67   4.51153   
2.82013   2.36553   4.90702   0.142064   0.00476115   40.4735   6.53185   210.431   3.98959   
3.6813   2.16427   5.02369   0.272767   0.00302735   43.381   7.38124   234.581   4.94286   
3.54184   1.93093   4.98582   0.234547   0.00273792   41.8307   6.21854   227.069   4.52049   
3.90531   0.917243   4.9371   0.195213   0.0030028   41.2254   5.8177   212.314   3.99349   
3.9194   1.36542   4.95512   -0.00281558   0.00586281   41.64   5.67427   232.232   4.53935   
3.45401   1.84633   5.6983   0.258037   0.00315013   47.6194   7.91721   211.944   5.11434   
3.43682   1.95807   4.6999   0.225383   0.0061053   48.2758   5.28043   249.295   4.89988   
3.51941   2.17665   5.47756   0.25937   0.00264295   42.0874   6.59662   230.725   4.39687   
3.86199   2.21572   5.59133   0.0900742   0.00276756   43.3937   9.11048   240.264   4.5563   
3.66388   1.9425   5.8443   0.252379   0.00245682   45.0817   6.75511   223.855   5.03903   
4.14182   1.51796   4.30711   0.246087   0.0058999   42.4719   6.63386   213.221   4.50547   
3.49863   1.97979   5.49786   0.291945   0.0031027   50.3739   4.83341   213.716   5.13359   
3.8181   0.982815   5.12775   0.177992   0.00298072   40.0379   5.32833   220.605   4.15405   
3.33501   2.03652   4.95908   0.248528   0.00251376   47.2703   5.86286   243.551   5.15499   
4.13888   0.990862   4.86094   0.341565   0.00335946   37.608   3.86235   208.997   4.01015   
3.30565   1.21314   5.89462   0.0623359   0.00639312   41.3991   6.60476   215.458   4.49015   
3.58432   2.06429   5.35918   0.250828   0.00301085   39.4853   6.41628   232.454   4.60969   
4.16138   1.61451   4.26163   -0.00231614   0.00633335   43.6645   6.37099   231.934   4.40765   
3.82547   0.98329   4.81669   0.194924   0.00314976   40.6737   6.41384   191.725   3.85632   
3.48112   2.17577   5.72577   0.149943   0.0030104   42.2422   6.87201   234.289   4.51657   
3.45655   1.89729   4.92855   0.175839   0.00291334   50.2257   5.00926   227.7   4.98245   
3.91059   0.79294   4.85492   0.200096   0.00303622   39.9651   4.59351   216.031   4.07519   
3.16204   2.09448   4.59396   0.197693   0.00300863   42.8907   5.5259   238.993   4.54857   
4.14064   1.49017   4.98473   0.0254987   0.00552665   40.8299   4.44696   229.516   4.6402   
3.64288   2.01144   5.22676   0.14534   0.00300445   41.4233   8.50052   219.503   4.67464   
3.03936   2.6453   5.69037   0.279751   0.00487824   41.0958   4.19132   200.58   4.06951   
3.73349   1.01712   5.20809   0.230428   0.00274949   40.6175   5.71293   203.744   3.9375   
3.7263   1.74182   5.55198   0.295723   0.00300543   54.2725   7.43987   229.413   5.06168   
3.90615   1.08217   4.98681   0.219368   0.00312495   41.7918   4.4859   216.421   3.88195   
4.17751   0.868344   5.01448   0.206852   0.00247582   39.7316   4.23404   193.713   4.03399   
3.59724   1.67637   4.47094   0.216247   0.00621303   47.5138   5.00832   251.91   5.01421   
3.56165   0.911921   5.62681   0.128095   0.00633773   40.796   4.31168   250.732   4.53503   
3.67377   1.51369   5.42506   0.219081   0.00595269   43.4246   5.92555   222.51   4.50071   
3.14293   2.0712   5.31835   0.199169   0.0053273   39.7238   5.8637   187.738   4.04358   
4.11047   1.38696   4.46839   0.108778   0.00561756   40.1718   7.09371   226.52   4.42774   
3.58169   1.99484   5.31767   0.181329   0.00337624   42.7417   7.55072   221.503   4.49809   
3.29626   1.11562   5.23939   0.210194   0.00564224   43.0376   5.65433   226.636   4.48327   
3.66136   2.44   5.65951   0.34843   0.00289466   41.3871   2.57044   245.199   4.41768   
2.89822   2.3037   5.21204   0.168502   0.00456631   39.4064   5.94113   188.626   3.96001   
4.53216   1.06432   4.6814   0.177707   0.00304307   40.4915   6.5726   197.151   3.86567   
2.91862   2.45989   5.39557   0.338048   0.00481629   39.9699   5.75158   205.83   4.03275   
3.74239   0.592659   5.67035   0.0493341   0.00574099   43.22   7.14121   224.389   4.69954   
3.56115   1.35727   4.17204   0.232099   0.00582342   46.245   4.5533   241.709   4.96766   
4.12343   1.57735   5.27565   0.256428   0.00584305   41.7274   6.82682   237.924   4.49576   
3.93759   0.96381   5.02223   0.190325   0.00288739   39.5879   5.0779   198.283   4.01812   
4.1781   0.932484   4.80597   0.197882   0.00324326   40.4602   4.5471   194.005   4.05641   
4.07246   1.60813   4.03047   0.00309428   0.00558735   42.9761   6.26308   241.368   4.51987   
4.09022   0.939365   4.92634   0.145362   0.00304823   39.864   4.56499   199.82   4.02111   
3.69422   2.17249   5.1067   0.290001   0.00313489   42.7254   5.77475   219.192   4.54497   
3.98561   1.39907   4.75119   0.129707   0.00602316   43.3979   7.88132   219.055   4.39277   
2.90183   2.17842   6.00635   0.198418   0.00469873   39.6498   2.39163   204.093   4.0284   
3.89275   2.17604   5.26856   0.191168   0.00277628   42.1001   6.69357   229.057   4.62896   
3.6445   1.26758   5.78506   0.248477   0.00557034   40.5612   6.22764   240.778   4.4708   
3.31906   1.00925   5.87984   0.265653   0.00651364   42.7113   7.01587   232.93   4.44719   
3.62839   2.28744   5.6804   0.0520971   0.00317642   42.5095   6.27377   235.248   4.50287   
3.51646   2.24003   5.43194   0.11066   0.00312404   42.4486   4.91054   224.416   4.45341   
4.1086   0.84199   5.21855   0.240303   0.00303694   40.6329   5.5113   201.903   3.91942   
2.96691   2.07576   5.69778   0.219087   0.00486846   41.6667   4.92983   192.576   4.06582   
